Dataset: nethept
STREAM: model = inNOut_repeat|  size = 1522
RTIM: k = 200 | theta_ap = 0.8 | reach = 1
------------------------------------------------------------
position  user_id   ap(user)    sigma_old(user)  sigma_new(user)  theta_I   rtim_status                  seed_size imm_status
1136      10115     0           2.08214          -                6.97627   ignored (score too low)      -         -         
1137      4421      0           2.01562          -                6.97627   ignored (score too low)      -         -         
1138      1755      0.0135188   6.25898          5.75274          6.97627   ignored (score too low)      -         -         
1139      10101     0.0712825   1.58291          1.22222          6.97627   ignored (score too low)      -         -         
1140      3021      0.0119302   2.17323          1.88934          6.97627   ignored (score too low)      -         -         
1141      14100     0           2.25             -                6.97627   ignored (score too low)      -         -         
1142      14029     0           2.25             -                6.97627   ignored (score too low)      -         -         
1143      4715      0.17343     4.2907           2.50762          6.97627   ignored (score too low)      -         -         
1144      122       0.0263489   7.08361          5.89133          6.95569   ignored (score too low)      -         targeted  
1145      396       0.0158373   6.97492          6.61305          6.95171   ignored (score too low)      -         targeted  
1146      12700     0           3                -                6.95171   ignored (score too low)      -         -         
1147      562       1           9.96228          -                6.95171   ignored (already targeted)   -         targeted  
1148      9865      0           1.93882          1.86757          6.95171   ignored (score too low)      -         -         
1149      478       0.245153    3.98014          1.8351           6.95171   ignored (score too low)      -         -         
1150      4122      0           1.89583          -                6.95171   ignored (score too low)      -         -         
1151      15105     0           1.81291          1.75395          6.95171   ignored (score too low)      -         -         
1152      8147      0.0924836   1.18031          -1.23488         6.95171   ignored (score too low)      -         -         
1153      262       0.0502048   3.88007          2.88529          6.95171   ignored (score too low)      -         -         
1154      6189      0           2.01587          -                6.95171   ignored (score too low)      -         -         
1155      267       0.0852585   2.74287          -2.34125         6.95171   ignored (score too low)      -         -         
1156      14466     0           2.5              -                6.95171   ignored (score too low)      -         -         
1157      12766     0.0179558   1.54664          1.41664          6.95171   ignored (score too low)      -         -         
1158      939       0.0588753   2.98878          2.21991          6.95171   ignored (score too low)      -         -         
1159      1047      0           2.34172          2.2962           6.95171   ignored (score too low)      -         -         
1160      1405      0.0457209   4.31977          2.45636          6.95171   ignored (score too low)      -         -         
1161      2561      0           2.14444          -                6.95171   ignored (score too low)      -         -         
1162      326       0.108819    10.127           4.50623          6.94286   ignored (score too low)      -         targeted  
1163      2278      0.456705    2.26838          -0.648848        6.94286   ignored (score too low)      -         -         
1164      9575      0           1.74198          -                6.94286   ignored (score too low)      -         -         
1165      2686      0           3                -                6.94286   ignored (score too low)      -         -         
1166      3474      0           5.08796          -                6.94286   ignored (score too low)      -         -         
1167      3211      0.00285631  6.59995          6.22655          6.94286   ignored (score too low)      -         -         
1168      10490     0           2.35556          -                6.94286   ignored (score too low)      -         -         
1169      1417      0           3.47552          -                6.94286   ignored (score too low)      -         -         
1170      10778     0           1.36457          1.34391          6.94286   ignored (score too low)      -         -         
1171      5998      0           3.35293          3.30238          6.94286   ignored (score too low)      -         -         
1172      6886      0.0144928   1.67159          1.59295          6.94286   ignored (score too low)      -         -         
1173      1198      0.116166    6.83523          4.70429          6.94286   ignored (score too low)      -         -         
1174      10289     0.0193908   3.06465          2.94758          6.94286   ignored (score too low)      -         -         
1175      10812     0           2.3423           -                6.94286   ignored (score too low)      -         -         
1176      1547      0.055012    4.97281          3.51841          6.94286   ignored (score too low)      -         -         
1177      4145      0.00408561  2.56067          2.43147          6.94286   ignored (score too low)      -         -         
1178      5241      0           3.12517          -                6.94286   ignored (score too low)      -         -         
1179      14717     0           2.11111          -                6.94286   ignored (score too low)      -         -         
1180      12115     0.0513653   2.53773          2.17649          6.94286   ignored (score too low)      -         -         
1181      10327     0           2.34038          -                6.94286   ignored (score too low)      -         -         
1182      4158      0.171284    4.85209          1.14562          6.94286   ignored (score too low)      -         -         
1183      12502     0           3.69028          -                6.94286   ignored (score too low)      -         -         
1184      525       0.0801222   8.49775          4.02593          6.94157   ignored (score too low)      -         targeted  
1185      1498      0.0252116   4.14429          3.69273          6.94157   ignored (score too low)      -         -         
1186      7788      0           3                -                6.94157   ignored (score too low)      -         -         
1187      4638      0           1.875            -                6.94157   ignored (score too low)      -         -         
1188      1775      0.187762    2.71703          -4.44556         6.94157   ignored (score too low)      -         -         
1189      13276     0           2.08706          -                6.94157   ignored (score too low)      -         -         
1190      562       1           9.96228          -                6.94157   ignored (already targeted)   -         targeted  
1191      6225      0.163478    5.28053          3.64513          6.94157   ignored (score too low)      -         -         
1192      9065      0           2.33333          -                6.94157   ignored (score too low)      -         -         
1193      1239      0           1.50093          -                6.94157   ignored (score too low)      -         -         
1194      3254      0.148627    3.11762          1.52846          6.94157   ignored (score too low)      -         -         
1195      2786      0           4.00213          -                6.94157   ignored (score too low)      -         -         
1196      3146      0.0592974   3.94379          1.82163          6.94157   ignored (score too low)      -         -         
1197      383       0.0320148   5.37294          4.48152          6.94157   ignored (score too low)      -         -         
1198      3381      0           3.25             -                6.94157   ignored (score too low)      -         -         
1199      4273      0           3.31503          3.29491          6.94157   ignored (score too low)      -         -         
1200      1114      0           2.2881           -                6.94157   ignored (score too low)      -         -         
1201      12457     0           1.80555          1.76572          6.94157   ignored (score too low)      -         -         
1202      13201     0           1.96563          1.95723          6.94157   ignored (score too low)      -         -         
1203      2618      0           2.39069          2.36383          6.94157   ignored (score too low)      -         -         
1204      6780      0           1.63206          1.61025          6.94157   ignored (score too low)      -         -         
1205      2644      0.0543099   4.71229          3.43436          6.94157   ignored (score too low)      -         -         
1206      2243      0.0446323   2.79686          2.11128          6.94157   ignored (score too low)      -         -         
1207      1967      0.0268561   5.74035          4.99315          6.94157   ignored (score too low)      -         -         
1208      8293      0.0245136   4.24366          3.70876          6.94157   ignored (score too low)      -         -         
1209      738       0.240983    2.3519           0.146414         6.94157   ignored (score too low)      -         -         
1210      9284      0           2.00189          -                6.94157   ignored (score too low)      -         -         
1211      1528      0.0431632   4.79945          3.46666          6.94157   ignored (score too low)      -         -         
1212      1545      0.156478    4.19017          1.55174          6.94157   ignored (score too low)      -         -         
1213      9745      0.184351    1.98911          -0.143143        6.94157   ignored (score too low)      -         -         
1214      7860      0           2.55849          -                6.94157   ignored (score too low)      -         -         
1215      1362      0.226377    4.84227          3.19015          6.94157   ignored (score too low)      -         -         
1216      60        0.0412094   9.08987          6.9424           6.94157   targeted                     40        targeted  
1217      3707      0           5.68899          -                6.87793   ignored (score too low)      -         -         
1218      27        0.0791793   8.70971          3.14872          6.87373   ignored (score too low)      -         targeted  
1219      7639      0           4.37897          -                6.87373   ignored (score too low)      -         -         
1220      2237      0           4.87732          -                6.87373   ignored (score too low)      -         -         
1221      4266      1           9.21887          -                6.87373   ignored (already targeted)   -         targeted  
1222      8382      0           2.25             -                6.87373   ignored (score too low)      -         -         
1223      11429     0           2.06138          -                6.87373   ignored (score too low)      -         -         
1224      10213     0           1.9525           -                6.87373   ignored (score too low)      -         -         
1225      2147      0           3.50833          -                6.87373   ignored (score too low)      -         -         
1226      9624      0.0237391   2.74354          2.5104           6.87373   ignored (score too low)      -         -         
1227      2301      0           3.95047          -                6.87373   ignored (score too low)      -         -         
1228      14786     0           2.0625           -                6.87373   ignored (score too low)      -         -         
1229      566       0.175993    0.297785         -5.06277         6.87373   ignored (score too low)      -         -         
1230      800       0.0280779   5.91273          4.90816          6.87373   ignored (score too low)      -         -         
1231      1987      0.00331964  9.64822          9.39297          6.87373   targeted                     41        targeted  
1232      5384      0           3.01045          -                6.85956   ignored (score too low)      -         -         
1233      804       0.0387507   4.71987          3.83221          6.85956   ignored (score too low)      -         -         
1234      589       0.0115978   3.71523          3.58465          6.85956   ignored (score too low)      -         -         
1235      7142      0           1.91771          -                6.85956   ignored (score too low)      -         -         
1236      12467     0           1.90029          -                6.85956   ignored (score too low)      -         -         
1237      11075     0           2.25             -                6.85956   ignored (score too low)      -         -         
1238      9946      0           2.11111          -                6.85956   ignored (score too low)      -         -         
1239      7956      0.00404328  3.87883          3.75376          6.85956   ignored (score too low)      -         -         
1240      14463     0           3                -                6.85956   ignored (score too low)      -         -         
1241      3978      0           7.52803          -                6.85956   targeted                     42        targeted  
1242      15161     0           3                -                6.85831   ignored (score too low)      -         -         
1243      5509      0           1.875            -                6.85831   ignored (score too low)      -         -         
1244      382       0.0233244   8.51156          6.65017          6.85317   ignored (score too low)      -         targeted  
1245      5679      0           3.41667          -                6.85317   ignored (score too low)      -         -         
1246      2295      0           2.36051          -                6.85317   ignored (score too low)      -         -         
1247      2145      0           2.02914          -                6.85317   ignored (score too low)      -         -         
1248      1146      0.163691    4.56651          0.916621         6.85317   ignored (score too low)      -         -         
1249      288       0.0911733   2.69331          -0.497813        6.85317   ignored (score too low)      -         -         
1250      4311      0.0166667   3.11192          2.97054          6.85317   ignored (score too low)      -         -         
1251      6002      0           5.06573          5.018            6.85317   ignored (score too low)      -         -         
1252      539       0.0898826   3.1432           0.634727         6.85317   ignored (score too low)      -         -         
1253      10566     0           1.67014          -                6.85317   ignored (score too low)      -         -         
1254      1370      0           8.17444          8.01468          6.85317   targeted                     43        targeted  
1255      1449      0.0467824   8.8891           7.27008          6.84603   targeted                     44        targeted  
1256      4525      0           2.96663          -                6.83523   ignored (score too low)      -         -         
1257      6252      0           5.98286          -                6.83523   ignored (score too low)      -         -         
1258      271       0.0662652   2.464            1.53947          6.83523   ignored (score too low)      -         -         
1259      793       0.150239    8.8679           4.2988           6.83503   ignored (score too low)      -         -         
1260      6779      0.0419852   2.00456          1.66142          6.83503   ignored (score too low)      -         -         
1261      13288     0           3.33333          -                6.83503   ignored (score too low)      -         -         
1262      57        0.0076968   5.21207          4.98126          6.83503   ignored (score too low)      -         -         
1263      10973     0           3                -                6.83503   ignored (score too low)      -         -         
1264      4032      0           2.25             -                6.83503   ignored (score too low)      -         -         
1265      735       0           3.1123           3.08089          6.83503   ignored (score too low)      -         -         
1266      12657     0           3                -                6.83503   ignored (score too low)      -         -         
1267      5471      0           1.67172          1.66201          6.83503   ignored (score too low)      -         -         
1268      8332      0           2.25             -                6.83503   ignored (score too low)      -         -         
1269      7743      0           2.41667          -                6.83503   ignored (score too low)      -         -         
1270      6505      0           3                -                6.83503   ignored (score too low)      -         -         
1271      2230      0           3.30317          -                6.83503   ignored (score too low)      -         -         
1272      6512      0           5.72889          -                6.83503   ignored (score too low)      -         -         
1273      15033     0           2.11111          -                6.83503   ignored (score too low)      -         -         
1274      1540      0.190701    3.31335          1.10534          6.83503   ignored (score too low)      -         -         
1275      1912      0           5.08453          -                6.83503   ignored (score too low)      -         -         
1276      8202      0           3.5              -                6.83503   ignored (score too low)      -         -         
1277      14788     0           2.11111          -                6.83503   ignored (score too low)      -         -         
1278      2056      0           4.85967          -                6.83503   ignored (score too low)      -         -         
1279      3093      0           2.4578           -                6.83503   ignored (score too low)      -         -         
1280      9115      0           2.06444          -                6.83503   ignored (score too low)      -         -         
1281      5924      0           2.15476          -                6.83503   ignored (score too low)      -         -         
1282      1060      0.0119404   5.99084          5.02674          6.83503   ignored (score too low)      -         -         
1283      8921      0           4.17202          -                6.83503   ignored (score too low)      -         -         
1284      8259      0           2.47651          -                6.83503   ignored (score too low)      -         -         
1285      3266      0           6.32355          6.29431          6.83503   ignored (score too low)      -         targeted  
1286      14576     0           1.78472          -                6.83503   ignored (score too low)      -         -         
1287      176       0.00813287  4.80655          4.3461           6.83503   ignored (score too low)      -         -         
1288      6384      0           1.35729          -                6.83503   ignored (score too low)      -         -         
1289      5285      0           2.40179          -                6.83503   ignored (score too low)      -         -         
1290      8512      0.00932741  3.35272          3.17844          6.83503   ignored (score too low)      -         -         
1291      129       0.0675897   3.75878          1.13846          6.83503   ignored (score too low)      -         -         
1292      2247      0.0748018   6.93659          4.81564          6.8279    ignored (score too low)      -         targeted  
1293      1098      0.131208    6.0515           3.46844          6.8279    ignored (score too low)      -         -         
1294      953       0.0290467   4.65326          3.59844          6.8279    ignored (score too low)      -         -         
1295      4931      0           5.70034          -                6.8279    ignored (score too low)      -         -         
1296      6734      0           2.11111          -                6.8279    ignored (score too low)      -         -         
1297      2827      0.185775    3.8903           1.64117          6.8279    ignored (score too low)      -         -         
1298      2091      0.146493    4.5276           2.24872          6.8279    ignored (score too low)      -         -         
1299      2482      0           1.99675          1.96202          6.8279    ignored (score too low)      -         -         
1300      234       0.0618286   5.13704          3.39459          6.8279    ignored (score too low)      -         -         
1301      9339      0           3                -                6.8279    ignored (score too low)      -         -         
1302      22        0.0849559   2.57343          1.91798          6.8279    ignored (score too low)      -         -         
1303      757       0.109164    4.50525          2.71374          6.8279    ignored (score too low)      -         -         
1304      9916      0           2.02778          -                6.8279    ignored (score too low)      -         -         
1305      5001      0.0734301   2.35787          1.38652          6.8279    ignored (score too low)      -         -         
1306      6675      0.134548    3.90034          -1.4493          6.8279    ignored (score too low)      -         -         
1307      214       0           4.82171          4.62172          6.8279    ignored (score too low)      -         -         
1308      8145      0.316973    1.99212          -0.0348043       6.8279    ignored (score too low)      -         -         
1309      8701      0           2.11111          -                6.8279    ignored (score too low)      -         -         
1310      11942     0           2.11111          -                6.8279    ignored (score too low)      -         -         
1311      12496     0           2.07056          -                6.8279    ignored (score too low)      -         -         
1312      1499      0.0370044   1.55838          1.43298          6.8279    ignored (score too low)      -         -         
1313      1655      0.0858931   0.585475         -1.59114         6.8279    ignored (score too low)      -         -         
1314      9116      0           2.06444          -                6.8279    ignored (score too low)      -         -         
1315      375       0.0110061   5.82967          5.51854          6.8279    ignored (score too low)      -         -         
1316      4824      0.0491263   10.7107          8.07381          6.8279    targeted                     45        targeted  
1317      2872      0           3.62489          -                6.81843   ignored (score too low)      -         -         
1318      357       0.123718    3.81947          2.3134           6.81843   ignored (score too low)      -         -         
1319      3320      0.0394924   4.64149          3.41522          6.81843   ignored (score too low)      -         -         
1320      3197      0.135933    4.92094          3.07826          6.81843   ignored (score too low)      -         -         
1321      190       0.0130759   3.75863          3.12089          6.81843   ignored (score too low)      -         -         
1322      1227      0           3.73611          -                6.81843   ignored (score too low)      -         -         
1323      6370      0           3.95             -                6.81843   ignored (score too low)      -         -         
1324      1010      0           5.10448          -                6.81843   ignored (score too low)      -         -         
1325      2143      0           3.44555          -                6.81843   ignored (score too low)      -         -         
1326      8354      0           2.04             -                6.81843   ignored (score too low)      -         -         
1327      13686     0           1.57044          1.5455           6.81843   ignored (score too low)      -         -         
1328      6219      0.0723891   1.99337          1.38967          6.81843   ignored (score too low)      -         -         
1329      2397      0           1.81667          -                6.81843   ignored (score too low)      -         -         
1330      8655      0           2.46567          -                6.81843   ignored (score too low)      -         -         
1331      5292      0           3.8938           -                6.81843   ignored (score too low)      -         -         
1332      13185     0           1.55741          -                6.81843   ignored (score too low)      -         -         
1333      9746      0.167364    2.48271          0.0841109        6.81843   ignored (score too low)      -         -         
1334      2504      0.0335111   3.21688          2.83227          6.81843   ignored (score too low)      -         -         
1335      8075      0           2.00111          -                6.81843   ignored (score too low)      -         -         
1336      1521      0.150124    6.85831          1.85847          6.7956    ignored (score too low)      -         targeted  
1337      5446      0           4                -                6.7956    ignored (score too low)      -         -         
1338      4819      0.0868728   2.1093           1.81055          6.7956    ignored (score too low)      -         -         
1339      2213      0           1.875            -                6.7956    ignored (score too low)      -         -         
1340      639       0.161678    5.42124          -6.91791         6.7956    ignored (score too low)      -         targeted  
1341      13430     0.0279822   1.59885          1.47452          6.7956    ignored (score too low)      -         -         
1342      4881      0.0178571   1.79196          1.72405          6.7956    ignored (score too low)      -         -         
1343      2727      0           2.85926          -                6.7956    ignored (score too low)      -         -         
1344      7693      0           2.1875           -                6.7956    ignored (score too low)      -         -         
1345      2441      0.0258699   3.91308          3.54981          6.7956    ignored (score too low)      -         -         
1346      1793      0.114439    4.52135          1.83688          6.7956    ignored (score too low)      -         -         
1347      2195      0           3.54564          -                6.7956    ignored (score too low)      -         -         
1348      128       0.0739999   11.1219          7.45054          6.7956    targeted                     46        targeted  
1349      2084      0.5         1.76896          0.665559         6.79049   ignored (score too low)      -         -         
1350      240       1           7.50871          -                6.79049   ignored (already targeted)   -         -         
1351      1671      0.0174433   3.34219          2.98794          6.79049   ignored (score too low)      -         -         
1352      13354     0           4.33333          -                6.79049   ignored (score too low)      -         -         
1353      6484      0           3.61071          3.57621          6.79049   ignored (score too low)      -         -         
1354      5701      0           2.03021          -                6.79049   ignored (score too low)      -         -         
1355      3028      0.00162338  6.3444           6.13594          6.79049   ignored (score too low)      -         -         
1356      8093      0           3.73704          -                6.79049   ignored (score too low)      -         -         
1357      9221      0.0372156   1.7703           1.6185           6.79049   ignored (score too low)      -         -         
1358      415       0.109136    8.16549          4.52966          6.78982   ignored (score too low)      -         -         
1359      11568     0           2.39876          -                6.78982   ignored (score too low)      -         -         
1360      2332      0           2.68397          -                6.78982   ignored (score too low)      -         -         
1361      6796      0           2.01667          1.99849          6.78982   ignored (score too low)      -         -         
1362      10197     0.107866    4.14387          2.50827          6.78982   ignored (score too low)      -         -         
1363      13258     0           2.0025           -                6.78982   ignored (score too low)      -         -         
1364      38        0.0141193   4.65381          4.20433          6.78982   ignored (score too low)      -         -         
1365      8450      0           5.84701          -                6.78982   ignored (score too low)      -         targeted  
1366      524       0.00471109  4.62591          4.468            6.78982   ignored (score too low)      -         -         
1367      629       0.139718    1.86877          -2.86034         6.78982   ignored (score too low)      -         -         
1368      1984      0.15365     3.87444          2.3056           6.78982   ignored (score too low)      -         -         
1369      361       0.0771648   6.07318          3.91301          6.78982   ignored (score too low)      -         -         
1370      985       0.124308    7.76932          4.40378          6.77859   ignored (score too low)      -         -         
1371      10627     0.0452033   1.77942          1.51464          6.77859   ignored (score too low)      -         -         
1372      14422     0           1.77866          1.77222          6.77859   ignored (score too low)      -         -         
1373      553       0.0525051   4.59255          1.66237          6.77859   ignored (score too low)      -         -         
1374      2043      0           2.73551          -                6.77859   ignored (score too low)      -         -         
1375      230       0.170467    1.76248          -5.62031         6.77859   ignored (score too low)      -         -         
1376      1654      0           1.38075          1.34694          6.77859   ignored (score too low)      -         -         
1377      12160     0           2.25             -                6.77859   ignored (score too low)      -         -         
1378      1838      0.0200107   3.48372          3.23956          6.77859   ignored (score too low)      -         -         
1379      6583      0.0168423   6.26771          5.72739          6.77859   ignored (score too low)      -         targeted  
1380      12454     0           2.34116          2.31746          6.77859   ignored (score too low)      -         -         
1381      5332      0           1.89583          -                6.77859   ignored (score too low)      -         -         
1382      13547     0.0460321   1.85031          1.46988          6.77859   ignored (score too low)      -         -         
1383      638       0.148466    8.69951          2.97975          6.77685   ignored (score too low)      -         -         
1384      11139     0.00480769  3.566            3.37721          6.77685   ignored (score too low)      -         -         
1385      12348     0.0403958   1.94723          1.81099          6.77685   ignored (score too low)      -         -         
1386      1597      0.00638089  4.48039          4.08204          6.77685   ignored (score too low)      -         -         
1387      3957      0           2.64488          2.6358           6.77685   ignored (score too low)      -         -         
1388      316       0.0191633   5.81592          4.81425          6.77685   ignored (score too low)      -         -         
1389      1192      0.0324453   2.37708          1.85208          6.77685   ignored (score too low)      -         -         
1390      10848     0           2.40149          -                6.77685   ignored (score too low)      -         -         
1391      5885      0.0187005   2.86376          2.73994          6.77685   ignored (score too low)      -         -         
1392      9638      0           2.3              -                6.77685   ignored (score too low)      -         -         
1393      2314      1           8.08122          -                6.77685   ignored (already targeted)   -         -         
1394      11380     0.0411429   2.91166          2.60798          6.77685   ignored (score too low)      -         -         
1395      8351      0           2.04             -                6.77685   ignored (score too low)      -         -         
1396      11812     0           3.72305          -                6.77685   ignored (score too low)      -         -         
1397      3093      0           2.4578           -                6.77685   ignored (score too low)      -         -         
1398      770       0           4.85475          4.81567          6.77685   ignored (score too low)      -         -         
1399      11851     0           2.25             -                6.77685   ignored (score too low)      -         -         
1400      8923      0           3                -                6.77685   ignored (score too low)      -         -         
1401      3877      0.121769    3.12884          1.97571          6.77685   ignored (score too low)      -         -         
1402      4528      0           2.25             -                6.77685   ignored (score too low)      -         -         
1403      968       0.0348854   1.71376          1.5991           6.77685   ignored (score too low)      -         -         
1404      14189     0.192126    1.98827          0.353962         6.77685   ignored (score too low)      -         -         
1405      247       0.0599195   8.01771          5.31991          6.7682    ignored (score too low)      -         targeted  
1406      1987      1           9.39297          -                6.7682    ignored (already targeted)   -         targeted  
1407      1663      0.140007    3.91886          0.81463          6.7682    ignored (score too low)      -         -         
1408      1316      0.101285    5.0165           2.64867          6.7682    ignored (score too low)      -         -         
1409      7620      0           3.22678          -                6.7682    ignored (score too low)      -         -         
1410      866       0.150214    9.89587          4.16668          6.75558   ignored (score too low)      -         targeted  
1411      2702      0.0701349   1.6405           1.33661          6.75558   ignored (score too low)      -         -         
1412      1810      0           6.98317          6.94114          6.75558   targeted                     47        -         
1413      3347      0           2.25             -                6.75436   ignored (score too low)      -         -         
1414      11250     0           2.32967          2.30357          6.75436   ignored (score too low)      -         -         
1415      370       0.110229    4.09659          1.78023          6.75436   ignored (score too low)      -         -         
1416      1587      0.173132    1.13787          -4.77048         6.75436   ignored (score too low)      -         -         
1417      60        1           6.9424           -                6.75436   ignored (already targeted)   -         targeted  
1418      10912     0           2.05318          2.02928          6.75436   ignored (score too low)      -         -         
1419      13715     0           2.28333          -                6.75436   ignored (score too low)      -         -         
1420      359       0.0411703   3.98242          1.89526          6.75436   ignored (score too low)      -         targeted  
1421      9467      0.0613037   3.62551          3.05942          6.75436   ignored (score too low)      -         -         
1422      2018      0.0307921   2.4855           2.034            6.75436   ignored (score too low)      -         -         
1423      5623      0           4.28522          -                6.75436   ignored (score too low)      -         -         
1424      4798      0.0318868   3.58313          2.99699          6.75436   ignored (score too low)      -         -         
1425      48        0.0439073   4.71604          2.93225          6.75436   ignored (score too low)      -         -         
1426      6565      0.0195794   3.71664          3.41765          6.75436   ignored (score too low)      -         -         
1427      2430      0.0416086   5.52691          5.17107          6.75436   ignored (score too low)      -         -         
1428      2966      0.210987    1.50711          -0.116669        6.75436   ignored (score too low)      -         -         
1429      131       1           9.60552          -                6.75436   ignored (already targeted)   -         targeted  
1430      6561      0.0844332   3.3389           0.171365         6.75436   ignored (score too low)      -         -         
1431      5066      0           2.52778          -                6.75436   ignored (score too low)      -         -         
1432      8590      0           2.44048          -                6.75436   ignored (score too low)      -         -         
1433      2880      0           2.25             -                6.75436   ignored (score too low)      -         -         
1434      2067      0.0879831   8.55859          6.07232          6.74892   ignored (score too low)      -         targeted  
1435      11563     0           3.0934           -                6.74892   ignored (score too low)      -         -         
1436      541       0           1.84773          1.81631          6.74892   ignored (score too low)      -         -         
1437      651       0.263002    2.43187          -1.57746         6.74892   ignored (score too low)      -         -         
1438      1740      0           3.00739          2.85933          6.74892   ignored (score too low)      -         -         
1439      10752     0           4.51222          4.50006          6.74892   ignored (score too low)      -         -         
1440      13453     0           1.96696          1.93598          6.74892   ignored (score too low)      -         -         
1441      6095      0.0520827   2.50931          1.85819          6.74892   ignored (score too low)      -         -         
1442      6395      0           1.94476          -                6.74892   ignored (score too low)      -         -         
1443      8987      0.0270598   5.61252          5.31877          6.74892   ignored (score too low)      -         -         
1444      13543     0           1.80163          -                6.74892   ignored (score too low)      -         -         
1445      14462     0           3                -                6.74892   ignored (score too low)      -         -         
1446      11795     0           2.04             -                6.74892   ignored (score too low)      -         -         
1447      13416     0           2.6578           -                6.74892   ignored (score too low)      -         -         
1448      477       0.0416666   1.71944          1.51982          6.74892   ignored (score too low)      -         -         
1449      27        0.0791793   3.14872          -2.46953         6.74892   ignored (score too low)      -         targeted  
1450      10731     0           2.25             -                6.74892   ignored (score too low)      -         -         
1451      12133     0           2.38333          -                6.74892   ignored (score too low)      -         -         
1452      5095      0.122068    4.22247          2.59761          6.74892   ignored (score too low)      -         -         
1453      6638      0           10.6347          -                6.74892   targeted                     48        targeted  
1454      8715      0           2.11111          -                6.74678   ignored (score too low)      -         -         
1455      535       1           9.13331          -                6.74678   ignored (already targeted)   -         targeted  
1456      11626     0           2.70704          -                6.74678   ignored (score too low)      -         -         
1457      1869      0.144692    7.80602          0.361498         6.72902   ignored (score too low)      -         -         
1458      74        0.114129    3.28898          0.320294         6.72902   ignored (score too low)      -         -         
1459      15059     0           2.16062          -                6.72902   ignored (score too low)      -         -         
1460      10748     0.0768237   2.01343          1.46856          6.72902   ignored (score too low)      -         -         
1461      164       0.017971    5.82068          5.49303          6.72902   ignored (score too low)      -         -         
1462      6517      0           2.15625          -                6.72902   ignored (score too low)      -         -         
1463      3372      0           3                -                6.72902   ignored (score too low)      -         -         
1464      7145      0           6.48849          6.46922          6.72902   ignored (score too low)      -         -         
1465      9576      0.0438666   3.7019           3.19756          6.72902   ignored (score too low)      -         -         
1466      700       0           4.1133           4.06687          6.72902   ignored (score too low)      -         -         
1467      3057      0           1.42158          1.38725          6.72902   ignored (score too low)      -         -         
1468      14090     0           2.25             -                6.72902   ignored (score too low)      -         -         
1469      5940      0           2.33333          -                6.72902   ignored (score too low)      -         -         
1470      7853      0           2.17736          2.17529          6.72902   ignored (score too low)      -         -         
1471      721       0.026606    6.29243          5.58969          6.72902   ignored (score too low)      -         targeted  
1472      13643     0           2.17778          -                6.72902   ignored (score too low)      -         -         
1473      9877      0.0321962   2.05436          1.60884          6.72902   ignored (score too low)      -         -         
1474      3149      0           2.08333          -                6.72902   ignored (score too low)      -         -         
1475      4252      0.160129    4.37417          -0.36796         6.72902   ignored (score too low)      -         -         
1476      9420      0           2.79524          -                6.72902   ignored (score too low)      -         -         
1477      11096     0           2.25098          2.22784          6.72902   ignored (score too low)      -         -         
1478      4223      0           1.92676          -                6.72902   ignored (score too low)      -         -         
1479      621       0.00630708  3.64852          3.24961          6.72902   ignored (score too low)      -         -         
1480      7862      0           2.17736          2.17529          6.72902   ignored (score too low)      -         -         
1481      8107      0           2.33333          -                6.72902   ignored (score too low)      -         -         
1482      3167      0           2.07143          -                6.72902   ignored (score too low)      -         -         
1483      5284      0           1.90178          -                6.72902   ignored (score too low)      -         -         
1484      3311      0.125396    1.90669          0.766562         6.72902   ignored (score too low)      -         -         
1485      1748      0.10901     3.42576          2.38181          6.72902   ignored (score too low)      -         -         
1486      10035     0           2.52518          -                6.72902   ignored (score too low)      -         -         
1487      3335      0           2.94167          -                6.72902   ignored (score too low)      -         -         
1488      12781     0.0583478   2.00516          1.83012          6.72902   ignored (score too low)      -         -         
1489      9913      0           2.02778          -                6.72902   ignored (score too low)      -         -         
1490      9348      0.224416    3.46675          1.99799          6.72902   ignored (score too low)      -         -         
1491      2290      0.0487274   3.38681          2.64809          6.72902   ignored (score too low)      -         -         
1492      4181      0           7.00513          6.76339          6.72902   targeted                     49        targeted  
1493      7899      0           2.06349          -                6.7238    ignored (score too low)      -         -         
