id,simulations,score
6602,2000,3.3525
6602,3000,3.366
6602,5000,3.4166
6602,7000,3.37914
6602,9000,3.37178
6602,10000,3.3768
6615,1,1
6615,10,2.4
6615,100,3.2
6615,1000,3.326
6615,2000,3.37
6615,3000,3.39933
6615,5000,3.3316
6615,7000,3.32857
6615,9000,3.32156
6615,10000,3.302
6617,1,1
6617,10,2.8
6617,100,2.19
6617,1000,2.276
6617,2000,2.1545
6617,3000,2.139
6617,5000,2.2182
6617,7000,2.19157
6617,9000,2.20122
6617,10000,2.2096
6641,1,1
6641,10,5.5
6641,100,6.66
6641,1000,6.386
6641,2000,6.432
6641,3000,6.335
6641,5000,6.446
6641,7000,6.42657
6641,9000,6.35422
6641,10000,6.4803
6671,1,7
6671,10,4
6671,100,6.34
6671,1000,6.366
6671,2000,6.649
6671,3000,6.404
6671,5000,6.7854
6671,7000,6.46157
6671,9000,6.49
6671,10000,6.7362
6688,1,1
6688,10,2.2
6688,100,2.79
6688,1000,2.382
6688,2000,2.485
6688,3000,2.448
6688,5000,2.3854
6688,7000,2.394
6688,9000,2.429
6688,10000,2.4168
6693,1,3
6693,10,7.2
6693,100,9.91
6693,1000,9.277
6693,2000,9.3135
6693,3000,9.545
6693,5000,9.144
6693,7000,9.42557
6693,9000,9.49667
6693,10000,9.5516
6730,1,9
6730,10,2.3
6730,100,2.77
6730,1000,2.943
6730,2000,2.908
6730,3000,2.94333
6730,5000,2.8962
6730,7000,2.96314
6730,9000,2.93544
6730,10000,2.9583
6742,1,1
6742,10,1
6742,100,1.84
6742,1000,1.763
6742,2000,1.889
6742,3000,1.90733
6742,5000,1.8552
6742,7000,1.82529
6742,9000,1.83244
6742,10000,1.9184
6751,1,1
6751,10,3.8
6751,100,1.63
6751,1000,1.573
6751,2000,1.649
6751,3000,1.65867
6751,5000,1.6112
6751,7000,1.59186
6751,9000,1.59256
6751,10000,1.6131
6777,1,2
6777,10,2.4
6777,100,2.3
6777,1000,2.267
6777,2000,2.243
6777,3000,2.27967
6777,5000,2.2362
6777,7000,2.24686
6777,9000,2.261
6777,10000,2.2598
6782,1,11
6782,10,1.2
6782,100,1.35
6782,1000,1.577
6782,2000,1.8435
6782,3000,1.68567
6782,5000,1.8584
6782,7000,1.76971
6782,9000,1.73711
6782,10000,1.8335
6787,1,1
6787,10,1
6787,100,2.02
6787,1000,2.757
6787,2000,2.6925
6787,3000,2.7
6787,5000,2.4842
6787,7000,2.63643
6787,9000,2.76678
6787,10000,2.6448
6793,1,1
6793,10,1.4
6793,100,1.94
6793,1000,1.948
6793,2000,1.966
6793,3000,2.02933
6793,5000,1.9884
6793,7000,1.97571
6793,9000,1.99756
6793,10000,1.9842
6797,1,3
6797,10,5.3
6797,100,11
6797,1000,11.869
6797,2000,11.246
6797,3000,12.0303
6797,5000,11.4376
6797,7000,11.9133
6797,9000,11.5451
6797,10000,11.3451
6827,1,4
6827,10,1.7
6827,100,2.21
6827,1000,2.565
6827,2000,2.632
6827,3000,2.643
6827,5000,2.5214
6827,7000,2.60729
6827,9000,2.60256
6827,10000,2.5452
6859,1,6
6859,10,3.8
6859,100,3.33
6859,1000,3.384
6859,2000,3.3555
6859,3000,3.36967
6859,5000,3.4134
6859,7000,3.34029
6859,9000,3.354
6859,10000,3.3491
6870,1,2
6870,10,2
6870,100,2
6870,1000,2
6870,2000,2
6870,3000,2
6870,5000,2
6870,7000,2
6870,9000,2
6870,10000,2
6876,1,8
6876,10,3.9
6876,100,11.2
6876,1000,10.1
6876,2000,8.9095
6876,3000,8.85333
6876,5000,9.253
6876,7000,9.387
6876,9000,8.92833
6876,10000,8.8092
6883,1,1
6883,10,1.1
6883,100,2.82
6883,1000,2.888
6883,2000,3.0895
6883,3000,2.92033
6883,5000,3.1144
6883,7000,3.07114
6883,9000,2.98411
6883,10000,2.9935
6906,1,2
6906,10,2
6906,100,2
6906,1000,2
6906,2000,2
6906,3000,2
6906,5000,2
6906,7000,2
6906,9000,2
6906,10000,2
6910,1,1
6910,10,1.6
6910,100,2.55
6910,1000,2.835
6910,2000,2.967
6910,3000,3.07267
6910,5000,2.9436
6910,7000,2.98657
6910,9000,2.89889
6910,10000,2.79
6944,1,4
6944,10,2.2
6944,100,2.77
6944,1000,2.55
6944,2000,2.558
6944,3000,2.64967
6944,5000,2.6128
6944,7000,2.68657
6944,9000,2.65689
6944,10000,2.602
6961,1,1
6961,10,4
6961,100,2.83
6961,1000,3.425
6961,2000,3.321
6961,3000,3.41333
6961,5000,3.3502
6961,7000,3.335
6961,9000,3.35
6961,10000,3.3566
6972,1,1
6972,10,2.3
6972,100,2.23
6972,1000,2.276
6972,2000,2.2515
6972,3000,2.23667
6972,5000,2.2546
6972,7000,2.24343
6972,9000,2.26278
6972,10000,2.2657
6991,1,3
6991,10,1.6
6991,100,4.17
6991,1000,3.582
6991,2000,3.4195
6991,3000,3.25967
6991,5000,3.0702
6991,7000,3.25243
6991,9000,3.18467
6991,10000,3.2517
6997,1,1
6997,10,1.7
6997,100,3.18
6997,1000,3.905
6997,2000,4.568
6997,3000,3.979
6997,5000,4.0026
6997,7000,3.86457
6997,9000,4.09133
6997,10000,4.049
6999,1,4
6999,10,1.6
6999,100,2.19
6999,1000,2.201
6999,2000,2.5795
6999,3000,2.57933
6999,5000,2.3644
6999,7000,2.421
6999,9000,2.44644
6999,10000,2.4
7028,1,2
7028,10,2
7028,100,2
7028,1000,2
7028,2000,2
7028,3000,2
7028,5000,2
7028,7000,2
7028,9000,2
7028,10000,2
7054,1,2
7054,10,11.4
7054,100,8.12
7054,1000,8.191
7054,2000,8.168
7054,3000,7.92433
7054,5000,8.2356
7054,7000,8.07257
7054,9000,7.95656
7054,10000,7.9726
7063,1,1
7063,10,1.5
7063,100,2.32
7063,1000,2.251
7063,2000,2.142
7063,3000,2.22233
7063,5000,2.1826
7063,7000,2.19386
7063,9000,2.16522
7063,10000,2.1864
7091,1,2
7091,10,19.6
7091,100,5.27
7091,1000,7.107
7091,2000,7.4275
7091,3000,6.97233
7091,5000,6.76
7091,7000,7.01171
7091,9000,7.13611
7091,10000,7.2349
7099,1,6
7099,10,4.2
7099,100,3.95
7099,1000,4.63
7099,2000,4.807
7099,3000,4.70733
7099,5000,4.8588
7099,7000,4.80114
7099,9000,4.84156
7099,10000,4.7929
7100,1,1
7100,10,1.7
7100,100,2.89
7100,1000,2.866
7100,2000,2.947
7100,3000,2.93333
7100,5000,2.8104
7100,7000,2.84486
7100,9000,2.87789
7100,10000,2.8783
7108,1,2
7108,10,2.4
7108,100,1.86
7108,1000,2.333
7108,2000,2.458
7108,3000,2.62967
7108,5000,2.522
7108,7000,2.49543
7108,9000,2.46978
7108,10000,2.5164
7124,1,3
7124,10,2.6
7124,100,2.64
7124,1000,2.434
7124,2000,2.4375
7124,3000,2.47267
7124,5000,2.4746
7124,7000,2.51386
7124,9000,2.46633
7124,10000,2.4931
7125,1,4
7125,10,2.9
7125,100,2.07
7125,1000,2.491
7125,2000,2.488
7125,3000,2.5
7125,5000,2.4806
7125,7000,2.46586
7125,9000,2.47956
7125,10000,2.4908
7129,1,4
7129,10,2.6
7129,100,2.36
7129,1000,2.413
7129,2000,2.4745
7129,3000,2.45867
7129,5000,2.4844
7129,7000,2.46686
7129,9000,2.47556
7129,10000,2.4667
7145,1,3
7145,10,9.6
7145,100,7.77
7145,1000,8.41
7145,2000,8.451
7145,3000,8.24533
7145,5000,8.357
7145,7000,8.31814
7145,9000,8.27622
7145,10000,8.3584
7147,1,4
7147,10,2.4
7147,100,2.37
7147,1000,2.496
7147,2000,2.5015
7147,3000,2.49133
7147,5000,2.4938
7147,7000,2.49314
7147,9000,2.48189
7147,10000,2.5111
7152,1,4
7152,10,2.5
7152,100,2.38
7152,1000,2.452
7152,2000,2.473
7152,3000,2.49667
7152,5000,2.4782
7152,7000,2.497
7152,9000,2.47122
7152,10000,2.5096
7241,1,1
7241,10,2.4
7241,100,2.45
7241,1000,2.462
7241,2000,2.9295
7241,3000,2.883
7241,5000,2.751
7241,7000,2.962
7241,9000,2.93511
7241,10000,2.7797
7258,1,5
7258,10,2.9
7258,100,2.76
7258,1000,2.65
7258,2000,2.474
7258,3000,2.505
7258,5000,2.549
7258,7000,2.552
7258,9000,2.48444
7258,10000,2.5024
7273,1,1
7273,10,3.3
7273,100,2.61
7273,1000,2.659
7273,2000,2.6995
7273,3000,2.75733
7273,5000,2.6348
7273,7000,2.72186
7273,9000,2.69689
7273,10000,2.678
7288,1,2
7288,10,6.1
7288,100,7.03
7288,1000,6.631
7288,2000,6.8485
7288,3000,6.85367
7288,5000,6.8728
7288,7000,6.76314
7288,9000,6.82
7288,10000,6.8218
7297,1,3
7297,10,2.5
7297,100,3.09
7297,1000,2.544
7297,2000,2.5945
7297,3000,2.59067
7297,5000,2.606
7297,7000,2.52614
7297,9000,2.50222
7297,10000,2.5766
7309,1,2
7309,10,3.8
7309,100,4.01
7309,1000,3.928
7309,2000,3.905
7309,3000,3.908
7309,5000,3.9618
7309,7000,3.97343
7309,9000,3.97333
7309,10000,3.9689
7330,1,2
7330,10,2.9
7330,100,2.34
7330,1000,2.218
7330,2000,2.2415
7330,3000,2.24367
7330,5000,2.2452
7330,7000,2.25214
7330,9000,2.24356
7330,10000,2.2496
7346,1,5
7346,10,2.5
7346,100,2.83
7346,1000,3.035
7346,2000,2.903
7346,3000,2.96633
7346,5000,2.916
7346,7000,2.95814
7346,9000,2.90833
7346,10000,2.9656
7350,1,1
7350,10,2.4
7350,100,2.32
7350,1000,2.935
7350,2000,3.278
7350,3000,3.26933
7350,5000,3.0808
7350,7000,3.13586
7350,9000,3.20422
7350,10000,3.2405
7353,1,1
7353,10,1
7353,100,2.88
7353,1000,1.884
7353,2000,1.525
7353,3000,1.75233
7353,5000,1.654
7353,7000,1.74557
7353,9000,1.77278
7353,10000,1.7824
7369,1,5
7369,10,11
7369,100,8.77
7369,1000,10.16
7369,2000,10.757
7369,3000,10.1723
7369,5000,10.708
7369,7000,10.7977
7369,9000,10.6286
7369,10000,10.7931
7381,1,2
7381,10,2
7381,100,2
7381,1000,2
7381,2000,2
7381,3000,2
7381,5000,2
7381,7000,2
7381,9000,2
7381,10000,2
7384,1,2
7384,10,2
7384,100,2
7384,1000,2
7384,2000,2
7384,3000,2
7384,5000,2
7384,7000,2
7384,9000,2
7384,10000,2
7397,1,6
7397,10,6.8
7397,100,8.52
7397,1000,7.605
7397,2000,7.614
7397,3000,7.73967
7397,5000,7.7108
7397,7000,7.69857
7397,9000,7.65889
7397,10000,7.6681
7400,1,1
7400,10,1.4
7400,100,1.77
7400,1000,1.782
7400,2000,1.822
7400,3000,1.787
7400,5000,1.8226
7400,7000,1.83014
7400,9000,1.79378
7400,10000,1.7997
7401,1,1
7401,10,2.3
7401,100,1.28
7401,1000,1.62
7401,2000,1.5485
7401,3000,1.58033
7401,5000,1.5404
7401,7000,1.57729
7401,9000,1.61656
7401,10000,1.5964
7413,1,3
7413,10,2.2
7413,100,2.18
7413,1000,2.267
7413,2000,2.272
7413,3000,2.222
7413,5000,2.2334
7413,7000,2.25486
7413,9000,2.25722
7413,10000,2.2596
7439,1,1
7439,10,5.5
7439,100,4.55
7439,1000,4.073
7439,2000,5.3395
7439,3000,5.082
7439,5000,5.1798
7439,7000,5.30786
7439,9000,5.24256
7439,10000,5.0921
7440,1,3
7440,10,2.2
7440,100,1.98
7440,1000,1.996
7440,2000,2.021
7440,3000,2.00933
7440,5000,1.996
7440,7000,1.99771
7440,9000,2.00156
7440,10000,2.0138
7450,1,2
7450,10,2
7450,100,2
7450,1000,2
7450,2000,2
7450,3000,2
7450,5000,2
7450,7000,2
7450,9000,2
7450,10000,2
7462,1,2
7462,10,2
7462,100,2
7462,1000,2
7462,2000,2
7462,3000,2
7462,5000,2
7462,7000,2
7462,9000,2
7462,10000,2
7466,1,1
7466,10,3.7
7466,100,3
7466,1000,2.815
7466,2000,3.192
7466,3000,3.31733
7466,5000,3.1794
7466,7000,3.11414
7466,9000,3.18756
7466,10000,3.1693
7475,1,1
7475,10,6.2
7475,100,4.7
7475,1000,2.687
7475,2000,2.277
7475,3000,2.58633
7475,5000,2.319
7475,7000,2.495
7475,9000,2.32133
7475,10000,2.4474
7487,1,1
7487,10,1.2
7487,100,2
7487,1000,1.996
7487,2000,2.258
7487,3000,2.2
7487,5000,2.249
7487,7000,2.14771
7487,9000,2.12733
7487,10000,2.1716
7511,1,1
7511,10,3.1
7511,100,2.4
7511,1000,2.514
7511,2000,2.4665
7511,3000,2.50533
7511,5000,2.4994
7511,7000,2.48
7511,9000,2.47411
7511,10000,2.4773
7577,1,2
7577,10,2.9
7577,100,2.68
7577,1000,2.594
7577,2000,2.6825
7577,3000,2.63967
7577,5000,2.5788
7577,7000,2.56157
7577,9000,2.59467
7577,10000,2.5561
7594,1,25
7594,10,3.9
7594,100,8
7594,1000,6.34
7594,2000,6.3435
7594,3000,6.236
7594,5000,6.5362
7594,7000,6.47286
7594,9000,6.381
7594,10000,6.3941
7610,1,2
7610,10,2
7610,100,2
7610,1000,2
7610,2000,2
7610,3000,2
7610,5000,2
7610,7000,2
7610,9000,2
7610,10000,2
7616,1,1
7616,10,2
7616,100,2.23
7616,1000,2.221
7616,2000,2.2745
7616,3000,2.26067
7616,5000,2.2562
7616,7000,2.24929
7616,9000,2.24333
7616,10000,2.2454
7623,1,2
7623,10,2
7623,100,2
7623,1000,2
7623,2000,2
7623,3000,2
7623,5000,2
7623,7000,2
7623,9000,2
7623,10000,2
7639,1,2
7639,10,5.4
7639,100,5.33
7639,1000,5.549
7639,2000,5.4695
7639,3000,5.46533
7639,5000,5.4996
7639,7000,5.50557
7639,9000,5.46711
7639,10000,5.4851
7673,1,1
7673,10,4
7673,100,3.73
7673,1000,3.647
7673,2000,3.715
7673,3000,3.63467
7673,5000,3.8532
7673,7000,3.951
7673,9000,3.86856
7673,10000,3.8547
7674,1,5
7674,10,3.2
7674,100,5.83
7674,1000,5.343
7674,2000,5.472
7674,3000,5.34333
7674,5000,5.33
7674,7000,5.25543
7674,9000,5.33378
7674,10000,5.2801
7691,1,2
7691,10,2
7691,100,2
7691,1000,2
7691,2000,2
7691,3000,2
7691,5000,2
7691,7000,2
7691,9000,2
7691,10000,2
7698,1,2
7698,10,2.2
7698,100,2.27
7698,1000,2.207
7698,2000,2.2605
7698,3000,2.223
7698,5000,2.246
7698,7000,2.27171
7698,9000,2.25367
7698,10000,2.2556
7702,1,3
7702,10,2
7702,100,3.36
7702,1000,3.266
7702,2000,3.341
7702,3000,3.36167
7702,5000,3.4174
7702,7000,3.30186
7702,9000,3.33767
7702,10000,3.3342
7731,1,1
7731,10,1.4
7731,100,1.97
7731,1000,1.703
7731,2000,1.879
7731,3000,1.83967
7731,5000,1.8006
7731,7000,1.81814
7731,9000,1.85
7731,10000,1.8547
7751,1,2
7751,10,2
7751,100,2
7751,1000,2
7751,2000,2
7751,3000,2
7751,5000,2
7751,7000,2
7751,9000,2
7751,10000,2
7755,1,2
7755,10,10.8
7755,100,8.99
7755,1000,6.36
7755,2000,5.983
7755,3000,5.71933
7755,5000,5.9858
7755,7000,5.72357
7755,9000,5.78356
7755,10000,5.7191
7764,1,5
7764,10,6.4
7764,100,3.95
7764,1000,3.385
7764,2000,3.4525
7764,3000,3.52567
7764,5000,3.4354
7764,7000,3.53857
7764,9000,3.49478
7764,10000,3.4951
7801,1,4
7801,10,2.6
7801,100,3
7801,1000,2.733
7801,2000,2.8795
7801,3000,2.85933
7801,5000,2.8632
7801,7000,2.887
7801,9000,2.88567
7801,10000,2.8675
7811,1,1
7811,10,3.7
7811,100,4.24
7811,1000,3.867
7811,2000,3.909
7811,3000,4.03933
7811,5000,3.9514
7811,7000,4.04157
7811,9000,4.00144
7811,10000,4.0138
7819,1,4
7819,10,2.3
7819,100,2.33
7819,1000,2.488
7819,2000,2.451
7819,3000,2.50433
7819,5000,2.4652
7819,7000,2.50371
7819,9000,2.48856
7819,10000,2.4783
7826,1,1
7826,10,2.5
7826,100,2.37
7826,1000,2.275
7826,2000,2.234
7826,3000,2.24933
7826,5000,2.2562
7826,7000,2.24
7826,9000,2.25956
7826,10000,2.2383
7830,1,1
7830,10,3.6
7830,100,2.15
7830,1000,2.304
7830,2000,2.3305
7830,3000,2.367
7830,5000,2.383
7830,7000,2.37657
7830,9000,2.38856
7830,10000,2.3716
7837,1,2
7837,10,2.9
7837,100,2.1
7837,1000,2.221
7837,2000,2.267
7837,3000,2.25133
7837,5000,2.2314
7837,7000,2.23271
7837,9000,2.27889
7837,10000,2.2708
7857,1,20
7857,10,15.1
7857,100,4.81
7857,1000,5.642
7857,2000,5.886
7857,3000,6.03167
7857,5000,5.675
7857,7000,5.65414
7857,9000,5.69078
7857,10000,5.7661
7939,1,2
7939,10,2.3
7939,100,4.16
7939,1000,4.141
7939,2000,4.4815
7939,3000,3.95
7939,5000,4.0342
7939,7000,4.09329
7939,9000,4.364
7939,10000,4.2573
7959,1,2
7959,10,2
7959,100,2
7959,1000,2
7959,2000,2
7959,3000,2
7959,5000,2
7959,7000,2
7959,9000,2
7959,10000,2
8002,1,2
8002,10,2.8
8002,100,2.48
8002,1000,2.536
8002,2000,2.4495
8002,3000,2.53433
8002,5000,2.4664
8002,7000,2.49971
8002,9000,2.49489
8002,10000,2.4879
8019,1,3
8019,10,2.3
8019,100,2.13
8019,1000,2.269
8019,2000,2.2395
8019,3000,2.226
8019,5000,2.2388
8019,7000,2.268
8019,9000,2.26544
8019,10000,2.2406
8021,1,2
8021,10,2
8021,100,2
8021,1000,2
8021,2000,2
8021,3000,2
8021,5000,2
8021,7000,2
8021,9000,2
8021,10000,2
8057,1,2
8057,10,2
8057,100,2
8057,1000,2
8057,2000,2
8057,3000,2
8057,5000,2
8057,7000,2
8057,9000,2
8057,10000,2
8065,1,2
8065,10,2.5
8065,100,2.62
8065,1000,2.497
8065,2000,2.4785
8065,3000,2.504
8065,5000,2.477
8065,7000,2.48786
8065,9000,2.49411
8065,10000,2.4783
8149,1,4
8149,10,4.1
8149,100,4.47
8149,1000,4.254
8149,2000,4.212
8149,3000,3.962
8149,5000,4.101
8149,7000,4.27457
8149,9000,4.17089
8149,10000,4.161
8169,1,7
8169,10,11.4
8169,100,8.14
8169,1000,8.253
8169,2000,8.5425
8169,3000,8.28033
8169,5000,8.735
8169,7000,8.458
8169,9000,8.47644
8169,10000,8.5274
8233,1,2
8233,10,2
8233,100,2
8233,1000,2
8233,2000,2
8233,3000,2
8233,5000,2
8233,7000,2
8233,9000,2
8233,10000,2
8253,1,1
8253,10,15.1
8253,100,3.15
8253,1000,3.302
8253,2000,3.1585
8253,3000,3.44267
8253,5000,3.124
8253,7000,3.18386
8253,9000,3.02511
8253,10000,2.9645
8260,1,4
8260,10,11.1
8260,100,8.02
8260,1000,7.176
8260,2000,7.2025
8260,3000,6.83833
8260,5000,7.0292
8260,7000,6.64529
8260,9000,7.24122
8260,10000,6.8355
8272,1,2
8272,10,2
8272,100,2
8272,1000,2
8272,2000,2
8272,3000,2
8272,5000,2
8272,7000,2
8272,9000,2
8272,10000,2
8276,1,3
8276,10,3
8276,100,4.76
8276,1000,4.785
8276,2000,4.962
8276,3000,5.15667
8276,5000,4.9098
8276,7000,5.338
8276,9000,5.10556
8276,10000,4.9926
8277,1,1
8277,10,2.2
8277,100,3
8277,1000,3.213
8277,2000,3.051
8277,3000,2.95067
8277,5000,2.955
8277,7000,2.96214
8277,9000,2.93311
8277,10000,2.8965
8289,1,1
8289,10,1.4
8289,100,1.49
8289,1000,1.65
8289,2000,1.5715
8289,3000,1.71033
8289,5000,1.5888
8289,7000,1.58357
8289,9000,1.61
8289,10000,1.5472
8296,1,1
8296,10,5.6
8296,100,5.55
8296,1000,5.816
8296,2000,5.2335
8296,3000,5.41433
8296,5000,5.4698
8296,7000,5.50157
8296,9000,5.26144
8296,10000,5.2351
8353,1,2
8353,10,3.8
8353,100,2.96
8353,1000,2.897
8353,2000,2.7895
8353,3000,2.85933
8353,5000,2.8586
8353,7000,2.85614
8353,9000,2.892
8353,10000,2.8627
8375,1,3
8375,10,1
8375,100,1.62
8375,1000,1.608
8375,2000,1.6215
8375,3000,1.70933
8375,5000,1.648
8375,7000,1.82357
8375,9000,1.75667
8375,10000,1.7959
8400,1,1
8400,10,13.1
8400,100,14.2
8400,1000,14.384
8400,2000,14.478
8400,3000,14.0833
8400,5000,13.7036
8400,7000,14.155
8400,9000,14.1581
8400,10000,14.1334
8412,1,2
8412,10,3.1
8412,100,4.53
8412,1000,4.884
8412,2000,4.679
8412,3000,4.83633
8412,5000,4.8906
8412,7000,4.75629
8412,9000,4.69622
8412,10000,4.8503
8439,1,1
8439,10,1.2
8439,100,2.77
8439,1000,2.817
8439,2000,3.1085
8439,3000,3.23933
8439,5000,3.118
8439,7000,3.15457
8439,9000,3.19333
8439,10000,3.1446
8442,1,2
8442,10,2
8442,100,2
8442,1000,2
8442,2000,2
8442,3000,2
8442,5000,2
8442,7000,2
8442,9000,2
8442,10000,2
8455,1,1
8455,10,7.6
8455,100,3.14
8455,1000,3.219
8455,2000,3.0715
8455,3000,3.00467
8455,5000,3.0944
8455,7000,3.042
8455,9000,3.09367
8455,10000,3.0447
8464,1,1
8464,10,1.9
8464,100,1.86
8464,1000,1.994
8464,2000,1.9365
8464,3000,1.944
8464,5000,1.9624
8464,7000,1.95171
8464,9000,1.94289
8464,10000,1.9475
8481,1,2
8481,10,2
8481,100,2
8481,1000,2
8481,2000,2
8481,3000,2
8481,5000,2
8481,7000,2
8481,9000,2
8481,10000,2
8483,1,2
8483,10,2
8483,100,2
8483,1000,2
8483,2000,2
8483,3000,2
8483,5000,2
8483,7000,2
8483,9000,2
8483,10000,2
8486,1,3
8486,10,1.6
8486,100,1.91
8486,1000,1.791
8486,2000,1.7785
8486,3000,1.71
8486,5000,1.7756
8486,7000,1.73614
8486,9000,1.75222
8486,10000,1.8209
8494,1,1
8494,10,1.4
8494,100,2.34
8494,1000,2.602
8494,2000,2.5425
8494,3000,2.483
8494,5000,2.4826
8494,7000,2.45743
8494,9000,2.45444
8494,10000,2.5131
8522,1,1
8522,10,4.1
8522,100,2.71
8522,1000,2.423
8522,2000,2.4575
8522,3000,2.392
8522,5000,2.3682
8522,7000,2.41586
8522,9000,2.33856
8522,10000,2.3018
8525,1,6
8525,10,2.4
8525,100,2.46
8525,1000,3.04
8525,2000,3.165
8525,3000,3.07133
8525,5000,3.2114
8525,7000,3.09614
8525,9000,3.14278
8525,10000,3.1647
8561,1,2
8561,10,2.4
8561,100,2.3
8561,1000,2.253
8561,2000,2.2985
8561,3000,2.24667
8561,5000,2.2478
8561,7000,2.26286
8561,9000,2.27122
8561,10000,2.2551
8582,1,3
8582,10,3.5
8582,100,3.32
8582,1000,3.233
8582,2000,3.237
8582,3000,3.23933
8582,5000,3.273
8582,7000,3.24629
8582,9000,3.25044
8582,10000,3.2611
8589,1,1
8589,10,1.5
8589,100,2.55
8589,1000,2.788
8589,2000,2.619
8589,3000,2.62233
8589,5000,2.6978
8589,7000,2.66757
8589,9000,2.66067
8589,10000,2.6348
8592,1,2
8592,10,2
8592,100,2
8592,1000,2
8592,2000,2
8592,3000,2
8592,5000,2
8592,7000,2
8592,9000,2
8592,10000,2
8605,1,4
8605,10,17.1
8605,100,7.38
8605,1000,6.111
8605,2000,6.2435
8605,3000,6.46267
8605,5000,6.4422
8605,7000,6.16843
8605,9000,6.037
8605,10000,6.2656
8617,1,1
8617,10,1
8617,100,3.12
8617,1000,3.095
8617,2000,3.181
8617,3000,3.04867
8617,5000,2.8466
8617,7000,2.91329
8617,9000,2.889
8617,10000,2.9981
8620,1,1
8620,10,1
8620,100,1.47
8620,1000,1.516
8620,2000,1.783
8620,3000,1.60233
8620,5000,1.6674
8620,7000,1.70486
8620,9000,1.72189
8620,10000,1.671
8623,1,2
8623,10,2
8623,100,2
8623,1000,2
8623,2000,2
8623,3000,2
8623,5000,2
8623,7000,2
8623,9000,2
8623,10000,2
8630,1,4
8630,10,12.8
8630,100,10.01
8630,1000,8.592
8630,2000,8.9535
8630,3000,9.03433
8630,5000,9.1588
8630,7000,9.147
8630,9000,8.68744
8630,10000,8.7829
8641,1,16
8641,10,4.8
8641,100,4.25
8641,1000,4.285
8641,2000,4.291
8641,3000,4.369
8641,5000,4.5264
8641,7000,4.46957
8641,9000,4.43367
8641,10000,4.4167
8645,1,4
8645,10,2
8645,100,2.8
8645,1000,3.246
8645,2000,3.684
8645,3000,3.44533
8645,5000,3.4672
8645,7000,3.29786
8645,9000,3.34478
8645,10000,3.4241
8648,1,1
8648,10,1.3
8648,100,2.04
8648,1000,2.098
8648,2000,2.021
8648,3000,2.037
8648,5000,2.0688
8648,7000,2.07243
8648,9000,2.05044
8648,10000,2.0887
8650,1,2
8650,10,2
8650,100,2
8650,1000,2
8650,2000,2
8650,3000,2
8650,5000,2
8650,7000,2
8650,9000,2
8650,10000,2
8651,1,3
8651,10,1.7
8651,100,1.61
8651,1000,1.765
8651,2000,1.908
8651,3000,1.798
8651,5000,1.871
8651,7000,1.86329
8651,9000,1.88867
8651,10000,1.8771
8666,1,2
8666,10,3.6
8666,100,3.55
8666,1000,3.623
8666,2000,3.666
8666,3000,3.69733
8666,5000,3.6756
8666,7000,3.69186
8666,9000,3.70622
8666,10000,3.675
8670,1,2
8670,10,1.3
8670,100,2.78
8670,1000,2.621
8670,2000,2.66
8670,3000,2.63933
8670,5000,2.5978
8670,7000,2.62157
8670,9000,2.64311
8670,10000,2.6221
8682,1,1
8682,10,4.4
8682,100,5.12
8682,1000,5.392
8682,2000,5.1855
8682,3000,5.174
8682,5000,5.1576
8682,7000,5.23729
8682,9000,5.19022
8682,10000,5.2128
8696,1,3
8696,10,2.6
8696,100,2.54
8696,1000,2.448
8696,2000,2.467
8696,3000,2.46567
8696,5000,2.493
8696,7000,2.48629
8696,9000,2.495
8696,10000,2.4787
8704,1,1
8704,10,2.6
8704,100,2.14
8704,1000,2.036
8704,2000,1.973
8704,3000,2.00867
8704,5000,2.0092
8704,7000,1.98743
8704,9000,2.012
8704,10000,1.9946
8768,1,6
8768,10,2.8
8768,100,4.17
8768,1000,4.147
8768,2000,3.964
8768,3000,3.961
8768,5000,4.148
8768,7000,4.183
8768,9000,4.24267
8768,10000,4.0998
8789,1,4
8789,10,1
8789,100,1.64
8789,1000,1.933
8789,2000,1.912
8789,3000,1.83267
8789,5000,1.901
8789,7000,1.85871
8789,9000,1.85411
8789,10000,1.8756
8803,1,1
8803,10,2.7
8803,100,2.65
8803,1000,2.59
8803,2000,2.517
8803,3000,2.57467
8803,5000,2.5304
8803,7000,2.59214
8803,9000,2.53156
8803,10000,2.5794
8831,1,2
8831,10,2.7
8831,100,3.29
8831,1000,2.913
8831,2000,2.8525
8831,3000,3.05
8831,5000,3.0386
8831,7000,2.99614
8831,9000,3.04044
8831,10000,2.9861
8837,1,1
8837,10,2.8
8837,100,2.71
8837,1000,2.675
8837,2000,2.805
8837,3000,2.82333
8837,5000,2.7544
8837,7000,2.79614
8837,9000,2.765
8837,10000,2.771
8838,1,10
8838,10,4.8
8838,100,5.95
8838,1000,5.639
8838,2000,5.6035
8838,3000,5.59333
8838,5000,5.652
8838,7000,5.571
8838,9000,5.63378
8838,10000,5.6195
8841,1,6
8841,10,3.2
8841,100,3.54
8841,1000,3.474
8841,2000,3.4285
8841,3000,3.48233
8841,5000,3.4994
8841,7000,3.49457
8841,9000,3.52367
8841,10000,3.4785
8842,1,1
8842,10,2.3
8842,100,1.59
8842,1000,1.813
8842,2000,1.7985
8842,3000,1.81067
8842,5000,1.8296
8842,7000,1.81457
8842,9000,1.82233
8842,10000,1.8066
8845,1,1
8845,10,1.8
8845,100,4.55
