i,score
5603,2.3815
5604,2
5605,2
5606,4.4205
5607,9.9066
5608,2.4615
5609,2.4751
5610,1.628
5611,2.0835
5612,2.1306
5613,2.8547
5614,1.5928
5615,1.8586
5616,2
5617,2
5618,2.6035
5619,2.5865
5620,2
5621,2
5622,3.4502
5623,5.3745
5624,5.7309
5625,2
5626,2
5627,2.4109
5628,3.2327
5629,12.1439
5630,2.052
5631,1.5985
5632,2.2586
5633,4.4118
5634,3.096
5635,2.6301
5636,3.9471
5637,2.4858
5638,2.4709
5639,3.2319
5640,2.0104
5641,2.3174
5642,2.3166
5643,3.7277
5644,3.4767
5645,4.6484
5646,3.5861
5647,2
5648,2
5649,2
5650,2
5651,5.7903
5652,1.6279
5653,2.8518
5654,1.9922
5655,3
5656,1.4936
5657,2.8441
5658,3.6557
5659,1.4657
5660,1.4985
5661,3.7421
5662,4.8735
5663,1.8108
5664,7.5308
5665,2.1781
5666,2.2209
5667,2.2101
5668,2.0577
5669,2.0526
5670,1.2722
5671,2.2424
5672,2.297
5673,2.5111
5674,4.11
5675,2.3658
5676,1.8389
5677,3.7705
5678,1.6333
5679,3.6955
5680,3.9098
5681,3.0316
5682,6.5623
5683,2.6287
5684,2.5874
5685,2
5686,2
5687,2.0199
5688,3.0264
5689,2.5321
5690,3.0207
5691,1.3373
5692,2.2178
5693,2.2554
5694,2.1042
5695,2.4939
5696,1.6527
5697,3.2527
5698,1.7434
5699,4.1259
5700,2.0287
5701,2.049
5702,4.3064
5703,1.7703
5704,2.3813
5705,2.6763
5706,2
5707,2
5708,1.5864
5709,2.7671
5710,2.8134
5711,2.8262
5712,6.9896
5713,2.4671
5714,2.5005
5715,2.4789
5716,2.5012
5717,4.4307
5718,1.5716
5719,2.6285
5720,2.6685
5721,2.6585
5722,2.6556
5723,2.2196
5724,2.2055
5725,2.222
5726,2.9208
5727,2.7554
5728,2.7167
5729,2.0123
5730,4.4849
5731,6.1021
5732,2.6931
5733,1.987
5734,3
5735,4.6591
5736,2.4952
5737,2.7433
5738,2
5739,2
5740,4.0173
5741,2.1221
5742,2.0919
5743,1.9373
5744,3.2649
5745,5.6395
5746,2.1976
5747,3.7019
5748,2.6604
5749,3.3323
5750,3.3547
5751,3.2552
5752,2.4806
5753,2.4723
5754,2.7305
5755,3.8913
5756,2.1287
5757,1.7757
5758,2.2538
5759,2.2437
5760,2.2617
5761,2.2817
5762,2.2659
5763,2.3907
5764,3.9009
5765,2.3843
5766,2.8478
5767,4.0467
5768,4.2955
5769,4.2826
5770,1.9921
5771,1.9759
5772,5.4446
5773,2.8579
5774,6.5653
5775,1.4366
5776,3.0526
5777,1.5584
5778,2.2451
5779,2.2474
5780,2.2528
5781,2.4438
5782,3.1092
5783,1.7414
5784,1.3566
5785,2.3913
5786,2
5787,2
5788,4.0366
5789,2.8524
5790,2.0631
5791,2.3515
5792,2.9326
5793,2.3753
5794,2.4836
5795,4.7918
5796,2.0411
5797,1.9902
5798,1.5166
5799,3.4976
5800,3.4104
5801,5.2509
5802,2.4355
5803,1.5849
5804,3.0698
5805,2.6492
5806,3.8788
5807,2.5614
5808,4.1476
5809,1.6801
5810,3.8791
5811,1.4529
5812,4.9581
5813,6.9372
5814,2
5815,2
5816,2
5817,2
5818,1.4988
5819,2
5820,2
5821,2.2329
5822,2.2504
5823,2.2483
5824,3.2485
5825,4.861
5826,2.5866
5827,2.9055
5828,5.1122
5829,2.8699
5830,2.8127
5831,3.2827
5832,4.2473
5833,1.8159
5834,1.549
5835,2.4916
5836,2.4791
5837,2.4946
5838,2.4867
5839,2.7208
5840,2.7417
5841,2
5842,2
5843,3.2234
5844,4.0868
5845,3.3735
5846,1.9834
5847,2.7873
5848,2
5849,2
5850,2.7558
5851,3.8173
5852,2.1948
5853,2.5083
5854,3.3768
5855,4.7357
5856,2
5857,2
5858,3.0513
5859,2.521
5860,2.573
5861,2.7676
5862,2.7794
5863,3.5043
5864,3.5691
5865,1.8193
5866,4.9742
5867,2.2684
5868,2.5197
5869,2.0898
5870,2
5871,2
5872,1.496
5873,4.3961
5874,2
5875,2
5876,1.2645
5877,2.1836
5878,2.1952
5879,3.2293
5880,1.5958
5881,1.7948
5882,2.8413
5883,3.0005
5884,1.6316
5885,3.364
5886,2
5887,2
5888,2
5889,2
5890,2
5891,2
5892,7.2635
5893,7.3285
5894,3.0982
5895,3.479
5896,4.3512
5897,1.9583
5898,1.9826
5899,3
5900,1.5624
5901,5.1776
5902,1.8322
5903,2.5338
5904,5.5086
5905,2.5607
5906,3.9702
5907,1.7228
5908,1.5322
5909,2.8659
5910,2.1688
5911,1.6329
5912,5.3263
5913,1.6161
5914,1.4332
5915,1.3944
5916,3.6834
5917,2.1023
5918,1.771
5919,1.6467
5920,3.1439
5921,2.1086
5922,9.293
5923,1.4548
5924,2.2416
5925,3.2938
5926,1.651
5927,1.853
5928,2.8753
5929,2.0237
5930,2
5931,2
5932,2.2563
5933,2.2491
5934,2.2422
5935,1.9934
5936,6.233
5937,3.4767
5938,2.1946
5939,2.7509
5940,2.3546
5941,2.982
5942,2.2224
5943,2
5944,2
5945,2.9634
5946,4.998
5947,1.5639
5948,5.337
5949,2.7547
5950,3.7294
5951,4.507
5952,2.8606
5953,2.8691
5954,2.8519
5955,2.8989
5956,2.8634
5957,2.9526
5958,2.9806
5959,2.9548
5960,4.3688
5961,2.9434
5962,3.1515
5963,4.6322
5964,3.183
5965,4.8675
5966,2.6089
5967,5.2332
5968,1.6271
5969,2.3609
5970,2.1982
5971,5.3476
5972,1.6549
5973,5.2922
5974,1.5566
5975,2.9909
5976,1.5966
5977,2.2543
5978,2.2593
5979,2.2039
5980,1.6142
5981,2.2701
5982,2.2471
5983,2.2603
5984,2.5365
5985,2.5861
5986,1.7926
5987,3.3345
5988,3.7508
5989,2.1096
5990,2.5046
5991,3.9673
5992,1.6529
5993,2.3309
5994,2.9634
5995,5.3716
5996,7.2707
5997,4.554
5998,4.1132
5999,4.3348
6000,2.2328
6001,3.6862
6002,5.5027
6003,2.2716
6004,2.2336
6005,1.8858
6006,3.2074
6007,1.9795
6008,3.1292
6009,6.379
6010,1.6626
6011,3.3929
6012,1.303
6013,2.2385
6014,2.2083
6015,1.8518
6016,1.4768
6017,1.8457
6018,6.848
6019,2.8387
6020,2.1745
6021,6.1951
6022,2.912
6023,1.3856
6024,4.5435
6025,1.8301
6026,1.572
6027,1.9954
6028,4.2602
6029,2.3453
6030,2.714
6031,2.5988
6032,2.8832
6033,1.4857
6034,3.607
6035,2.0598
6036,2
6037,2
6038,2
6039,2
6040,6.658
6041,2.1781
6042,2.1855
6043,2.7566
6044,2.5314
6045,2.4339
6046,2.4382
6047,4.0237
6048,3.8193
6049,3.5583
6050,2.1983
6051,2.1875
6052,2.8291
6053,2.1955
6054,2.1844
6055,1.9354
6056,3.4194
6057,8.452
6058,1.7496
6059,2.4725
6060,2
6061,2
6062,1.7354
6063,2.5316
6064,2.3469
6065,2.3644
6066,3.5038
6067,5.8425
6068,5.2133
6069,3.5477
6070,5.6075
6071,4.8211
6072,11.9466
6073,2.2816
6074,3.1149
6075,1.8194
6076,2
6077,2
6078,2.2484
6079,2.2496
6080,2.2535
6081,4.6217
6082,1.4002
6083,2.3605
6084,1.4765
6085,1.6808
6086,7.9778
6087,3.2609
6088,1.9804
6089,6.6818
6090,1.4216
6091,2.5177
6092,2.4894
6093,3
6094,1.9906
6095,3.5777
6096,2.5133
6097,5.7033
6098,3.3421
6099,1.5421
6100,3.1125
6101,3.3852
6102,5.5103
6103,1.3923
6104,2.4069
6105,2.0757
6106,5.1759
6107,1.9311
6108,2.3907
6109,2
6110,2
6111,1.4183
6112,3.0309
6113,6.4642
6114,1.7225
6115,2.1462
6116,3.9482
6117,2.1464
6118,1.9843
6119,2.4742
6120,2.4621
6121,3.2533
6122,9.6255
6123,5.4995
6124,4.6873
6125,3.1026
6126,2.0371
6127,2.2608
6128,2.2364
6129,2.2544
6130,2.5075
6131,2.493
6132,5.3468
6133,5.6366
6134,2.0309
6135,2.2016
6136,2.6091
6137,4.8033
6138,3.7216
6139,1.9268
6140,1.4797
6141,1.8841
6142,7.2614
6143,2.2526
6144,1.7325
6145,1.7002
6146,1.4974
6147,2.6952
6148,2.6617
6149,2.0983
6150,2.4934
6151,2.5798
6152,2.259
6153,2.2443
6154,2.2494
6155,1.8313
6156,2.007
6157,4.1615
6158,3.9183
6159,2.7345
6160,3
6161,2.0002
6162,3.6093
6163,2.0167
6164,2.0029
6165,5.8743
6166,2.2542
6167,2.2351
6168,3.7881
6169,5.0936
6170,2.8922
6171,2.2364
6172,2.2315
6173,2.2123
6174,9.2574
6175,2.217
6176,2
6177,2
6178,2.2778
6179,3.5658
6180,3.1291
6181,1.8438
6182,6.4038
6183,2.2477
6184,2.2644
6185,2.2376
6186,3.2133
6187,2.3888
6188,2.4949
6189,2.486
6190,3.4297
6191,1.9583
6192,3.8376
6193,1.4741
6194,3.6007
6195,2.4166
6196,2.3687
6197,2.5945
6198,2.5631
6199,1.9908
6200,3
6201,2.7566
6202,1.4663
6203,2.091
6204,3.1111
6205,3.2007
6206,2.5786
6207,1.5578
6208,2.8782
6209,2.1652
6210,2.2478
6211,2.6363
6212,1.4113
6213,2.3227
6214,2.3116
6215,1.9512
6216,2.1163
6217,2.3723
6218,2.6941
6219,2.6951
6220,1.7949
6221,3.8605
6222,2.1104
6223,2
6224,2
6225,5.8524
6226,2
6227,2
6228,1.5684
6229,3.4761
6230,2.3323
6231,1.4346
6232,2.6911
6233,3.0158
6234,1.9187
6235,3.8598
6236,1.5525
6237,2.9562
6238,3.4588
6239,2.124
6240,1.389
6241,3.0445
6242,4.1435
6243,3.7627
6244,6.4093
6245,2
6246,2
6247,2.2932
6248,2.7012
6249,1.5651
6250,5.7464
6251,1.7672
6252,6.3937
6253,2.2998
6254,1.7651
6255,2
6256,2
6257,1.7954
6258,1.5318
6259,4.0982
6260,3.0565
6261,3.5985
6262,2.3776
6263,2
6264,2
6265,5.1342
6266,2.1328
6267,3.1543
6268,2.106
6269,3.5972
6270,6.4778
6271,10.0991
6272,2.4097
6273,2.4078
6274,3.9078
6275,3.9244
6276,4.3616
6277,1.4577
6278,2.7555
6279,3.706
6280,2.2368
6281,2.2482
6282,2.2565
6283,2.0032
6284,2.9765
6285,2.976
6286,2.9886
6287,2.9491
6288,3.5005
6289,2.9491
6290,2.9607
6291,2.4871
6292,2.4843
6293,2.4961
6294,2
6295,2
6296,1.4239
6297,3.9298
6298,2.2948
6299,1.6289
6300,2.455
6301,3.3761
6302,2.4197
6303,1.7982
6304,1.8728
6305,4.0858
6306,2.3844
6307,3.2068
6308,1.469
6309,3.7507
6310,2.2643
6311,2.2549
6312,2.2462
6313,3.6125
6314,2
6315,2
6316,2.715
6317,1.3324
6318,3.1815
6319,1.5791
6320,2
6321,2
6322,2.8947
6323,2
6324,2
6325,2.7428
6326,1.6783
6327,1.8466
6328,2.1913
6329,3.3232
6330,6.9129
6331,1.2609
6332,1.5417
6333,2.1615
6334,7.1216
6335,2.148
6336,1.4386
6337,1.9003
6338,1.54
6339,2.5094
6340,2.8567
6341,2.5744
6342,2.6144
6343,2.5901
6344,3.6215
6345,1.5898
6346,2.1891
6347,5.5249
6348,1.6526
6349,4.5916
6350,2.4482
6351,2.4006
6352,5.8309
6353,5.0637
6354,1.542
6355,1.7679
6356,2.1605
6357,2.1554
6358,2.7749
6359,4.0655
6360,1.4118
6361,2.0083
6362,3.7711
6363,2.1669
6364,4.9892
6365,3.2785
6366,4.3037
6367,3.0473
6368,2.0412
6369,4.2446
6370,4.2961
6371,3.5991
6372,2.2892
6373,3.3142
6374,3.9164
6375,3.588
6376,2.761
6377,2.5999
6378,2
6379,2
6380,1.5906
6381,2.1761
6382,3.7305
6383,2.2011
6384,1.4772
6385,2
6386,2
6387,3.1868
6388,2
6389,2
6390,3.6579
6391,5.3833
6392,1.7303
6393,3.3718
6394,2.5423
6395,2.2962
6396,5.625
6397,2.3065
6398,2
6399,2
6400,2.6682
6401,2.6614
6402,2.6772
6403,1.5791
6404,2.5311
6405,2.3022
6406,2.2543
6407,2.3186
6408,2.3008
6409,3.6043
6410,2.2264
6411,3.3158
6412,1.9017
6413,2.4863
6414,3.6911
6415,2.2501
6416,2.2513
6417,2.8963
6418,1.5017
6419,2.4974
6420,2.5084
6421,2
6422,2
6423,2
6424,2
6425,2
6426,2
6427,2
6428,2
6429,3.0418
6430,3.0364
6431,1.3085
6432,1.6944
6433,1.5499
6434,2.78
6435,2.6322
6436,3.6739
6437,2.0866
6438,3.0837
6439,2.0601
6440,2.6327
6441,1.5096
6442,2.9262
6443,2.9123
6444,2.9334
6445,1.9813
6446,2.6662
6447,2.674
6448,2.6947
6449,2.6848
6450,2.6722
6451,1.655
6452,5.3846
6453,1.5125
6454,3.7737
6455,3.7798
6456,3.0973
6457,1.7725
6458,1.9654
6459,1.9671
6460,2.7296
6461,2.4048
6462,3.0247
6463,1.9625
6464,6.6014
6465,1.3787
6466,2
6467,2
6468,1.9719
6469,2.3185
6470,2.3194
6471,3.2521
6472,1.6702
6473,3.1576
6474,2.3153
6475,2.3757
6476,2.3977
6477,9.6318
6478,1.8726
6479,5.5171
6480,1.8127
6481,4.9919
6482,6.4848
6483,5.2931
6484,4.2538
6485,1.4806
6486,1.5552
6487,4.6123
6488,1.3738
6489,1.4035
6490,1.396
6491,1.8991
6492,3.8381
6493,1.9229
6494,4.9251
6495,1.817
6496,4.604
6497,1.6161
6498,2.4524
6499,2.2427
6500,2.2557
6501,2.2422
6502,1.6477
6503,1.5896
6504,2
6505,2
6506,1.7778
6507,3.4493
6508,1.52
6509,2.1917
6510,3.1545
6511,1.6437
6512,7.0169
6513,2.5545
6514,3.8172
6515,4.4101
6516,3.9307
6517,2.227
6518,2.202
6519,2.4919
6520,2.5039
6521,2.4633
6522,2.4894
6523,2
6524,2
6525,2.4749
6526,2.4986
6527,2.4791
6528,2.4794
6529,2.2462
6530,2.2514
6531,2
6532,2
6533,2
6534,2
6535,2
6536,2
6537,2
6538,2
6539,2.6816
6540,2.1321
6541,1.9664
6542,5.1158
6543,1.8286
6544,2.8551
6545,3.1139
6546,1.8729
6547,5.305
6548,1.5843
6549,2.8655
6550,2.3047
6551,2.3369
6552,2.0448
6553,1.4196
6554,1.6943
6555,2.2314
6556,2.205
6557,4.8657
6558,2.7106
6559,2.7778
6560,2.9444
6561,9.7308
6562,2.5932
6563,4.5264
6564,1.9893
6565,5.0058
6566,2.3256
6567,2.3641
6568,2.8365
6569,2.1995
6570,1.3357
6571,5.3398
6572,2.2942
6573,12.1174
6574,1.6694
6575,2.0774
6576,3.8455
6577,2.3573
6578,1.7628
6579,1.5816
6580,3.9236
6581,1.3252
6582,1.5281
6583,9.4085
6584,3.1655
6585,1.7086
6586,2.1774
6587,3.0342
6588,2.6123
6589,1.9972
6590,2.2489
6591,2.252
6592,2.2334
6593,2.2513
6594,2.2524
6595,2.2567
6596,2.2574
6597,3.25
6598,1.7387
6599,1.8367
6600,4.2528
6601,2.32
6602,3.0316
6603,3.0649
6604,3.0523
6605,3.0009
6606,3.0112
6607,1.9916
6608,2.2501
6609,2.2372
6610,2.247
6611,2.5139
6612,1.5306
6613,3.5311
6614,2.4977
6615,3.3344
6616,3.3185
6617,2.1571
6618,2.278
6619,2.2897
6620,2.8018
6621,2.9229
6622,3.6807
6623,3.6291
6624,2.8926
6625,2.9339
6626,3.2941
6627,2.8874
6628,2.4852
6629,3.8729
6630,2.5951
6631,4.1441
6632,2.7836
6633,2.687
6634,2.1562
6635,2.702
6636,2.9882
6637,3.0034
6638,13.1677
6639,2.5284
6640,2.5325
6641,5.5553
6642,2
6643,2
6644,2
6645,2
6646,2.2531
6647,2.2638
6648,2.2427
6649,2.4427
6650,2.4476
6651,2
6652,2
6653,2
6654,2
6655,1.996
6656,1.3311
6657,3.0221
6658,2.5005
6659,5.1187
6660,2.6225
6661,4.4621
6662,2.3185
6663,2.6563
6664,2
6665,2
6666,1.2854
6667,3.1836
6668,2.1603
6669,2.1399
6670,2.5838
6671,4.7582
6672,1.6047
6673,1.6442
6674,4.5912
6675,12.8572
6676,1.3695
6677,2.0145
6678,1.5032
6679,1.8468
6680,6.3732
6681,8.933
6682,2.5665
6683,4.0629
6684,7.0789
6685,2.5586
6686,3.4055
6687,5.1272
6688,2.2921
6689,1.4987
6690,3.7116
6691,4.4404
6692,4.4355
6693,8.2034
6694,2.0979
6695,3.9429
6696,1.9903
6697,2.8154
6698,7.0851
6699,6.4673
6700,1.7345
6701,2.3969
6702,2.3702
6703,1.4272
6704,2.1092
6705,2.1333
6706,2.1423
6707,2.2523
6708,1.7622
6709,3.3242
6710,2.0751
6711,3.2183
6712,2.0942
6713,2.5669
6714,4.1772
6715,1.9292
6716,1.2489
6717,2.5603
6718,1.961
6719,3.2466
6720,3.5542
6721,2.5979
6722,2.5934
6723,3.8085
6724,1.5891
6725,4.9519
6726,4.025
6727,2.7951
6728,3.0238
6729,3.0524
6730,2.7485
6731,2.1514
6732,2.498
6733,2.499
6734,2.4745
6735,2.4922
6736,2.4889
6737,2.4739
6738,2.4769
6739,2.5029
6740,2
6741,2
6742,1.7169
6743,1.7417
6744,3.2492
6745,3.2867
6746,3.2424
6747,1.9924
6748,2.4664
6749,2.2677
6750,2.267
6751,1.4577
6752,3.5065
6753,2.2043
6754,9.6598
6755,1.9756
6756,1.646
6757,3.3661
6758,2.3326
6759,3.5005
6760,2.3
6761,3.001
6762,3.0079
6763,2.6351
6764,3.022
6765,6.4495
6766,2.6273
6767,4.0793
6768,1.5413
6769,2
6770,2
6771,2.4814
6772,2.5015
6773,2.2552
6774,2.0065
6775,2.2512
6776,2.2568
6777,2.2339
6778,2.3236
6779,2.796
6780,1.955
6781,1.6731
6782,1.3871
6783,2.0488
6784,3.4406
6785,1.934
6786,1.7056
6787,1.8989
6788,3.4451
6789,2
6790,2
6791,1.3099
6792,1.5353
6793,2.0192
6794,3
6795,2.8112
6796,2.169
6797,6.8617
6798,2.445
6799,2.4661
6800,2.8713
6801,6.829
6802,3.8425
6803,3.2618
6804,1.4604
6805,3.0797
6806,1.6745
6807,4.9465
6808,5.1314
6809,1.7889
6810,2.1246
6811,2
6812,2
6813,2
6814,2
6815,2
6816,2
6817,2.6841
6818,2.998
6819,3.1855
6820,2.1842
6821,3.2919
6822,2.1999
6823,2
6824,2
6825,2
6826,2
6827,2.3533
6828,1.7007
6829,2
6830,2
6831,1.9881
6832,1.9777
6833,2.8595
6834,4.2201
6835,2.5244
6836,8.8601
6837,3.451
6838,1.8035
6839,1.7976
6840,2.7621
6841,6.5172
6842,4.4946
6843,3.5983
6844,2.0154
6845,2
6846,2
6847,2
6848,2
6849,1.734
6850,2.2565
6851,2.2547
6852,2.2458
6853,2.2631
6854,2.2497
6855,2.2612
6856,2.7855
6857,2.8005
6858,2.7999
6859,3.2323
6860,2
6861,2
6862,2
6863,2
6864,2.1138
6865,2.1392
6866,1.5009
6867,3.6952
6868,3.6166
6869,1.6158
6870,2
6871,2
6872,2.3367
6873,5.8585
6874,1.9988
6875,2.9909
6876,5.3256
6877,2.1752
6878,1.3406
6879,4.8111
6880,3.5495
6881,4.2083
6882,2.1107
6883,1.8273
6884,1.6483
6885,3.9036
6886,2.0844
6887,1.4804
6888,1.8436
6889,3.0249
6890,1.8937
6891,6.8828
6892,2.4852
6893,3.2592
6894,4.5645
6895,2.8256
6896,2.263
6897,1.5905
6898,1.7003
6899,3.985
6900,1.3221
6901,3.2618
6902,4.1445
6903,4.0837
6904,2.776
6905,3.1393
6906,2
6907,2
6908,2.4815
6909,2.1963
6910,2.2047
6911,1.8809
6912,3.76
6913,1.6629
6914,1.843
6915,2.4889
6916,2.4871
6917,4.6026
6918,2.4044
6919,2.3174
6920,3.2437
6921,2.2457
6922,2.3076
6923,3.7463
6924,2.4326
6925,2.0314
6926,3
6927,2.5534
6928,2.5382
6929,3.5853
6930,1.4609
6931,2
6932,2
6933,2.2575
6934,2.2455
6935,2.2529
6936,3.2448
6937,2.4974
6938,2.4615
6939,2
6940,2
6941,1.6206
6942,1.8014
6943,1.7816
6944,2.5919
6945,2.5839
6946,2.4421
6947,5.3657
6948,2.1353
6949,2.3058
6950,2.2882
6951,2.9341
6952,2.4687
6953,2.4536
6954,2.4544
6955,3.0091
6956,3.0792
6957,3.0953
6958,3.9047
6959,3.1022
6960,3.1274
6961,3.2512
6962,2.4072
6963,2
6964,2
6965,2.2515
6966,2.2763
6967,2.2407
6968,1.6958
6969,3.91
6970,2.2469
6971,2.2471
6972,2.2526
6973,2.2449
6974,2.2597
6975,2.2457
6976,2
6977,2
6978,1.3091
6979,2.5905
6980,2.7605
6981,3.3583
6982,3.589
6983,1.4562
6984,2.0008
6985,2.4984
6986,1.3358
6987,4.6997
6988,2
6989,2
6990,1.8184
6991,2.3535
6992,3.0666
6993,2.2249
6994,4.3469
6995,3
6996,1.9818
6997,3.0403
6998,2.7344
6999,1.8881
7000,4.6136
7001,1.5519
7002,2.9371
7003,2.0967
7004,2.7064
7005,1.7326
7006,2.512
7007,2.2741
7008,1.9793
7009,1.9765
7010,2
7011,2
7012,1.3642
7013,1.7721
7014,1.33
7015,3.5995
7016,1.5242
7017,1.299
7018,1.3411
7019,5.1751
7020,1.6126
7021,2.8332
7022,5.0541
7023,2.1964
7024,3.2998
7025,4.0497
7026,2.1069
7027,3.1562
7028,2
7029,2
7030,2
7031,2
7032,1.9359
7033,1.3776
7034,4.1191
7035,2.2905
7036,2.5421
7037,2.241
7038,2.2634
7039,2.234
7040,4.1653
7041,2.4419
7042,2.4224
7043,1.8835
7044,2.9941
7045,2.9517
7046,2
7047,2
7048,4.7948
7049,1.8609
7050,2.2483
7051,2.2529
7052,2.255
7053,2.9639
7054,5.7602
7055,5.3383
7056,2.4926
7057,2.4752
7058,3
7059,1.9846
7060,2.264
7061,2.2545
7062,2.2505
7063,2.0837
7064,2.0968
7065,3.9049
7066,2
7067,2
7068,2.0495
7069,2.6361
7070,7.8555
7071,2
7072,2
7073,2.8058
7074,2.9803
7075,2.0441
7076,3.639
7077,8.1882
7078,1.9841
7079,2.6411
7080,2
7081,2
7082,3.8685
7083,3.4059
7084,2.0855
7085,1.8254
7086,1.7631
7087,3.5416
7088,4.1732
7089,3.7085
7090,1.3483
7091,4.4076
7092,1.837
7093,3.0028
7094,3.0772
7095,2.4706
7096,1.5092
7097,7.242
7098,3.8491
7099,3.5969
7100,2.229
7101,5.5474
7102,3.0058
7103,2.025
7104,4.922
7105,3.0213
7106,2.0437
7107,2.4754
7108,1.9033
7109,5.5409
7110,2.4918
7111,2.4882
7112,3.162
7113,1.8452
7114,4.4235
7115,2.7157
7116,2.7075
7117,2.7149
7118,3.4949
7119,2.5816
7120,2.6106
7121,2
7122,2
7123,2.4929
7124,2.477
7125,2.4909
7126,2.4804
7127,2.4703
7128,2.485
7129,2.486
7130,2.4815
7131,2
7132,2
7133,2.4832
7134,2.4548
7135,2.1812
7136,2.175
7137,1.5524
7138,4.985
7139,5.3729
7140,3.3664
7141,3.3086
7142,2.4193
7143,4.8675
7144,2.6829
7145,7.8152
7146,3.1376
7147,2.489
7148,2.4767
7149,2.3399
7150,3.1936
7151,2.4931
7152,2.4826
7153,2.4936
7154,2.4828
7155,6.4102
7156,2.006
7157,2.01
7158,3.0936
7159,7.3186
7160,2.2524
7161,2.2546
7162,3.5759
7163,3.6439
7164,3.6473
7165,4.475
7166,6.4145
7167,3.6363
7168,2.4422
7169,3.3791
7170,4.2873
7171,1.6372
7172,3.7152
7173,2.056
7174,2.2489
7175,2.2464
7176,2.2529
7177,2
7178,2
7179,2
7180,2
7181,2.24
7182,2.2585
7183,2.2395
7184,1.7808
7185,7.4887
7186,3.1857
7187,1.6402
7188,3.4648
7189,2.7067
7190,2.697
7191,2.728
7192,2.5983
7193,2.62
7194,4.2593
7195,2.7223
7196,3.3435
7197,3.1944
7198,1.4875
7199,1.8821
7200,4.3676
7201,5.5582
7202,1.8647
7203,5.546
7204,1.8898
7205,1.5852
7206,2.0555
7207,4.7082
7208,3.1059
7209,1.795
7210,1.28
7211,2.0833
7212,3.5057
7213,2.4768
7214,2.4859
7215,2.5113
7216,2.1394
7217,2.9766
7218,2.0159
7219,2.583
7220,3.2466
7221,2.5934
7222,1.3221
7223,2.1932
7224,2.8388
7225,7.8936
7226,7.9931
7227,2.1763
7228,1.7846
7229,2.5135
7230,1.4503
7231,5.9061
7232,1.789
7233,1.8472
7234,2.2689
7235,1.86
7236,3.5051
7237,6.685
7238,3.058
7239,2.3935
7240,4.9479
7241,1.9838
7242,1.7947
7243,3.8597
7244,1.8282
7245,1.8383
7246,2.2551
7247,2.2459
7248,2.2368
7249,2
7250,2
7251,2.8245
7252,5.366
7253,4.5111
7254,5.3388
7255,2
7256,2
7257,2.3981
7258,2.4183
7259,2.4049
7260,1.5093
7261,2.1876
7262,2.1587
7263,3.9981
7264,2.2517
7265,2.7669
7266,2.819
7267,7.2558
7268,5.0508
7269,2.7865
7270,1.7134
7271,1.4876
7272,2.4234
7273,2.462
7274,2.4156
7275,2.444
7276,3.7514
7277,2.4098
7278,2.4318
7279,3.2421
7280,2.9698
7281,3.5608
7282,4.0306
7283,4.7799
7284,2.4549
7285,1.7076
7286,3.2119
7287,2.2996
7288,5.8703
7289,1.9335
7290,2.0713
7291,2.706
7292,3.305
7293,2.0624
7294,2.0541
7295,8.5109
7296,5.0718
7297,2.1594
7298,2.9916
7299,7.7318
7300,3.2883
7301,3.679
7302,2
7303,2
7304,6.5245
7305,1.6395
7306,2.4797
7307,2.4857
7308,2.5032
7309,3.9997
7310,2
7311,2
7312,2
7313,2
7314,2.4665
7315,2.4524
7316,2.3663
7317,4.8748
7318,2
7319,2
7320,2
7321,2
7322,2.2383
7323,2.6161
7324,2.2522
7325,1.9647
7326,4.0555
7327,1.4392
7328,1.795
7329,1.535
7330,2.2582
7331,2.2435
7332,2.2546
7333,5.095
7334,2.0142
7335,1.5191
7336,1.8234
7337,1.8066
7338,1.4099
7339,2.7511
7340,2.7724
7341,2.2133
7342,1.8012
7343,3.5896
7344,2.7568
7345,3.1623
7346,2.7534
7347,2.7919
7348,2.0643
7349,2.3476
7350,2.2206
7351,5.0986
7352,2.694
7353,1.4159
7354,3.0622
7355,4.9282
7356,3.5203
7357,1.3596
7358,2.1974
7359,3.6479
7360,2.6148
7361,2.5684
7362,1.6843
7363,1.9579
7364,1.9305
7365,2.7091
7366,3.4913
7367,1.7639
7368,4.0165
7369,7.1394
7370,3.4398
7371,1.7407
7372,2.4748
7373,2.4796
7374,1.9867
7375,2
7376,2
7377,2.1279
7378,2.1484
7379,2.2393
7380,2
7381,2
7382,2
7383,2
7384,2
7385,2
7386,1.9867
7387,3.2647
7388,1.759
7389,2.5215
7390,3.9109
7391,5.009
7392,1.5423
7393,1.7252
7394,1.8597
7395,2.2481
7396,2.2594
7397,7.3993
7398,1.8627
7399,3.4414
7400,1.7556
7401,1.4049
7402,2.4306
7403,2.437
7404,3.0025
7405,2.4488
7406,4.3303
7407,3.0735
7408,3.6183
7409,1.9746
7410,2.1754
7411,2.1533
7412,3.2686
7413,2.2466
7414,2.2552
7415,1.9965
7416,1.9678
7417,8.3195
7418,2.9932
7419,2
7420,2
7421,2
7422,2
7423,3.1837
7424,2.6562
7425,2.6587
7426,4.2729
7427,2.6408
7428,2.2404
7429,2.0107
7430,4
7431,1.6841
7432,3.9084
7433,1.9849
7434,2.7195
7435,3.4894
7436,3.3394
7437,1.8369
7438,6.7387
7439,2.8173
7440,1.9942
7441,2.1318
7442,2.1812
7443,2.1315
7444,2.8985
7445,1.9418
7446,2.0336
7447,1.3903
7448,2.0833
7449,2
7450,2
7451,2.089
