Dataset: nethept
STREAM: model = inNOut_repeat|  size = 1522
RTIM: k = 200 | theta_ap = 0.98 | reach = 2
------------------------------------------------------------
position  user_id   ap(user)    sigma_old(user)  sigma_new(user)  theta_I   rtim_status                  seed_size imm_status
1146      12700     0           3                -                5.70185   ignored (score too low)      -         -         
1147      562       1           9.945            -                5.70185   ignored (already targeted)   -         targeted  
1148      9865      0.0452037   1.91027          1.60997          5.70185   ignored (score too low)      -         -         
1149      478       0.245153    3.98014          1.8351           5.70185   ignored (score too low)      -         -         
1150      4122      0           1.89583          -                5.70185   ignored (score too low)      -         -         
1151      15105     0           1.81291          1.7414           5.70185   ignored (score too low)      -         -         
1152      8147      0.0974507   1.08213          -1.43454         5.70185   ignored (score too low)      -         -         
1153      262       0.138513    3.88007          1.29755          5.70185   ignored (score too low)      -         -         
1154      6189      0           2.01587          -                5.70185   ignored (score too low)      -         -         
1155      267       0.146591    -0.203197        -8.53055         5.70185   ignored (score too low)      -         -         
1156      14466     0           2.5              -                5.70185   ignored (score too low)      -         -         
1157      12766     0.0183113   1.54664          1.38522          5.70185   ignored (score too low)      -         -         
1158      939       0.0626495   2.98878          2.13585          5.70185   ignored (score too low)      -         -         
1159      1047      0.0125534   2.34172          2.19653          5.70185   ignored (score too low)      -         -         
1160      1405      0.143518    0.376927         -5.04702         5.70185   ignored (score too low)      -         -         
1161      2561      0           2.14444          -                5.70185   ignored (score too low)      -         -         
1162      326       0.15084     10.127           1.54362          5.70034   ignored (score too low)      -         targeted  
1163      2278      0.455664    2.26838          -0.661667        5.70034   ignored (score too low)      -         -         
1164      9575      0           1.74198          -                5.70034   ignored (score too low)      -         -         
1165      2686      0           3                -                5.70034   ignored (score too low)      -         -         
1166      3474      0           5.08796          -                5.70034   ignored (score too low)      -         -         
1167      3211      1           6.54964          -                5.70034   ignored (already targeted)   -         -         
1168      10490     0           2.35556          -                5.70034   ignored (score too low)      -         -         
1169      1417      0           3.47552          3.45551          5.70034   ignored (score too low)      -         -         
1170      10778     0           1.36457          1.32439          5.70034   ignored (score too low)      -         -         
1171      5998      0           3.35293          3.24403          5.70034   ignored (score too low)      -         -         
1172      6886      0.0144928   1.67159          1.53596          5.70034   ignored (score too low)      -         -         
1173      1198      0.135063    6.83523          4.44694          5.69657   ignored (score too low)      -         -         
1174      10289     0.0228937   3.06465          2.93176          5.69657   ignored (score too low)      -         -         
1175      10812     0           2.3423           -                5.69657   ignored (score too low)      -         -         
1176      1547      0.0413328   4.97281          3.55249          5.69657   ignored (score too low)      -         -         
1177      4145      0.189565    2.48351          0.927687         5.69657   ignored (score too low)      -         -         
1178      5241      0           3.12517          -                5.69657   ignored (score too low)      -         -         
1179      14717     0           2.11111          -                5.69657   ignored (score too low)      -         -         
1180      12115     0.0513653   2.53773          2.16969          5.69657   ignored (score too low)      -         -         
1181      10327     0           2.34038          -                5.69657   ignored (score too low)      -         -         
1182      4158      0.175278    4.85209          0.726056         5.69657   ignored (score too low)      -         -         
1183      12502     0           3.69028          -                5.69657   ignored (score too low)      -         -         
1184      525       0.0957786   8.49775          3.27321          5.68932   ignored (score too low)      -         targeted  
1185      1498      0.0387773   4.14429          3.51934          5.68932   ignored (score too low)      -         -         
1186      7788      0           3                -                5.68932   ignored (score too low)      -         -         
1187      4638      0           1.875            -                5.68932   ignored (score too low)      -         -         
1188      1775      0.192706    2.55983          -4.80964         5.68932   ignored (score too low)      -         -         
1189      13276     0           2.08706          -                5.68932   ignored (score too low)      -         -         
1190      562       1           9.945            -                5.68932   ignored (already targeted)   -         targeted  
1191      6225      0.0373366   5.28053          4.89945          5.68932   ignored (score too low)      -         -         
1192      9065      0           2.33333          -                5.68932   ignored (score too low)      -         -         
1193      1239      0           1.50093          -                5.68932   ignored (score too low)      -         -         
1194      3254      0.182002    3.11762          1.33584          5.68932   ignored (score too low)      -         -         
1195      2786      0           4.00213          -                5.68932   ignored (score too low)      -         -         
1196      3146      0.0801735   3.26707          0.49526          5.68932   ignored (score too low)      -         -         
1197      383       0.0571243   5.37294          3.93922          5.68932   ignored (score too low)      -         -         
1198      3381      0           3.25             -                5.68932   ignored (score too low)      -         -         
1199      4273      0           3.31503          3.28986          5.68932   ignored (score too low)      -         -         
1200      1114      0           2.2881           -                5.68932   ignored (score too low)      -         -         
1201      12457     0.400781    1.80555          0.363819         5.68932   ignored (score too low)      -         -         
1202      13201     0           1.96563          1.95621          5.68932   ignored (score too low)      -         -         
1203      2618      0           2.39069          2.36361          5.68932   ignored (score too low)      -         -         
1204      6780      0           1.63206          1.60906          5.68932   ignored (score too low)      -         -         
1205      2644      0.181049    4.71229          1.00435          5.68932   ignored (score too low)      -         -         
1206      2243      0.082727    2.79686          1.60679          5.68932   ignored (score too low)      -         -         
1207      1967      0.0591512   5.74035          4.48353          5.68899   ignored (score too low)      -         -         
1208      8293      0.0376927   4.24366          3.50405          5.68899   ignored (score too low)      -         -         
1209      738       0.242504    2.3519           0.10129          5.68899   ignored (score too low)      -         -         
1210      9284      0           2.00189          -                5.68899   ignored (score too low)      -         -         
1211      1528      0.146221    4.68004          0.919197         5.68899   ignored (score too low)      -         -         
1212      1545      0.163356    4.19017          1.41247          5.68899   ignored (score too low)      -         -         
1213      9745      0.197712    1.98911          -0.30463         5.68899   ignored (score too low)      -         -         
1214      7860      0           2.55849          -                5.68899   ignored (score too low)      -         -         
1215      1362      0.229429    4.84227          3.15602          5.68899   ignored (score too low)      -         -         
1216      60        0.0217648   9.08987          7.04237          5.68899   targeted                     72        targeted  
1217      3707      0           5.68899          -                5.68645   targeted                     73        -         
1218      27        0.101654    8.70971          1.37196          5.68556   ignored (score too low)      -         targeted  
1219      7639      0           4.37897          -                5.68556   ignored (score too low)      -         -         
1220      2237      0           4.87732          -                5.68556   ignored (score too low)      -         -         
1221      4266      1           9.04987          -                5.68556   ignored (already targeted)   -         targeted  
1222      8382      0           2.25             -                5.68556   ignored (score too low)      -         -         
1223      11429     0           2.06138          -                5.68556   ignored (score too low)      -         -         
1224      10213     0           1.9525           -                5.68556   ignored (score too low)      -         -         
1225      2147      0           3.50833          -                5.68556   ignored (score too low)      -         -         
1226      9624      0.397051    2.74354          0.398325         5.68556   ignored (score too low)      -         -         
1227      2301      0           3.95047          -                5.68556   ignored (score too low)      -         -         
1228      14786     0           2.0625           -                5.68556   ignored (score too low)      -         -         
1229      566       0.188644    0.0653706        -5.71672         5.68556   ignored (score too low)      -         -         
1230      800       0.0355878   5.91273          4.71813          5.68479   ignored (score too low)      -         -         
1231      1987      0.00792176  9.64822          9.05337          5.68479   targeted                     74        targeted  
1232      5384      0.242835    0.701832         -1.60679         5.67938   ignored (score too low)      -         -         
1233      804       0.126578    4.71987          2.09562          5.67938   ignored (score too low)      -         -         
1234      589       0.0115978   3.71523          3.56372          5.67938   ignored (score too low)      -         -         
1235      7142      0           1.91771          -                5.67938   ignored (score too low)      -         -         
1236      12467     0           1.90029          -                5.67938   ignored (score too low)      -         -         
1237      11075     0           2.25             -                5.67938   ignored (score too low)      -         -         
1238      9946      0           2.11111          -                5.67938   ignored (score too low)      -         -         
1239      7956      0.0291664   3.87883          3.50704          5.67938   ignored (score too low)      -         -         
1240      14463     0           3                -                5.67938   ignored (score too low)      -         -         
1241      3978      0.0213883   7.52803          7.06176          5.67938   targeted                     75        targeted  
1242      15161     0           3                -                5.67084   ignored (score too low)      -         -         
1243      5509      0           1.875            -                5.67084   ignored (score too low)      -         -         
1244      382       0.0908893   8.51156          3.6219           5.66661   ignored (score too low)      -         targeted  
1245      5679      0           3.41667          -                5.66661   ignored (score too low)      -         -         
1246      2295      0           2.36051          -                5.66661   ignored (score too low)      -         -         
1247      2145      0           2.02914          -                5.66661   ignored (score too low)      -         -         
1248      1146      0.11604     4.56651          2.144            5.66661   ignored (score too low)      -         -         
1249      288       0.145163    2.23487          -3.00832         5.66661   ignored (score too low)      -         -         
1250      4311      0.035572    3.11192          2.80877          5.66661   ignored (score too low)      -         -         
1251      6002      0           5.06573          4.99965          5.66661   ignored (score too low)      -         -         
1252      539       0.100354    2.9455           0.121135         5.66661   ignored (score too low)      -         -         
1253      10566     0           1.67014          -                5.66661   ignored (score too low)      -         -         
1254      1370      0.03961     8.17444          7.02778          5.66661   targeted                     76        targeted  
1255      1449      0.200151    8.8891           1.7878           5.66092   ignored (score too low)      -         targeted  
1256      4525      0.279835    2.96663          0.404843         5.66092   ignored (score too low)      -         -         
1257      6252      0           5.98286          -                5.66092   targeted                     77        -         
1258      271       0.0669484   2.464            1.38485          5.65965   ignored (score too low)      -         -         
1259      793       0.212793    8.8679           2.08751          5.65573   ignored (score too low)      -         -         
1260      6779      0.0550929   2.00456          1.60664          5.65573   ignored (score too low)      -         -         
1261      13288     0           3.33333          -                5.65573   ignored (score too low)      -         -         
1262      57        0.00804273  5.21207          4.91916          5.65573   ignored (score too low)      -         -         
1263      10973     0           3                -                5.65573   ignored (score too low)      -         -         
1264      4032      0           2.25             -                5.65573   ignored (score too low)      -         -         
1265      735       0           3.11222          3.08068          5.65573   ignored (score too low)      -         -         
1266      12657     0           3                -                5.65573   ignored (score too low)      -         -         
1267      5471      0.0354074   1.67172          1.53898          5.65573   ignored (score too low)      -         -         
1268      8332      0           2.25             -                5.65573   ignored (score too low)      -         -         
1269      7743      0           2.41667          -                5.65573   ignored (score too low)      -         -         
1270      6505      0           3                -                5.65573   ignored (score too low)      -         -         
1271      2230      0           3.30317          -                5.65573   ignored (score too low)      -         -         
1272      6512      0           5.72889          -                5.65573   targeted                     78        -         
1273      15033     0           2.11111          -                5.64843   ignored (score too low)      -         -         
1274      1540      0.198161    3.31335          1.03647          5.64843   ignored (score too low)      -         -         
1275      1912      0.025       5.08453          4.70953          5.64843   ignored (score too low)      -         -         
1276      8202      0           3.5              -                5.64843   ignored (score too low)      -         -         
1277      14788     0           2.11111          -                5.64843   ignored (score too low)      -         -         
1278      2056      0           4.85967          -                5.64843   ignored (score too low)      -         -         
1279      3093      0           2.4578           -                5.64843   ignored (score too low)      -         -         
1280      9115      0           2.06444          -                5.64843   ignored (score too low)      -         -         
1281      5924      0           2.15476          -                5.64843   ignored (score too low)      -         -         
1282      1060      0.0255042   5.99084          4.27425          5.6479    ignored (score too low)      -         -         
1283      8921      0           4.17202          -                5.6479    ignored (score too low)      -         -         
1284      8259      0           2.47651          -                5.6479    ignored (score too low)      -         -         
1285      3266      0           6.32355          6.29511          5.6479    targeted                     79        targeted  
1286      14576     0           1.78472          -                5.64173   ignored (score too low)      -         -         
1287      176       0.0348961   4.26733          3.26768          5.64173   ignored (score too low)      -         -         
1288      6384      0           1.35729          1.34959          5.64173   ignored (score too low)      -         -         
1289      5285      0           2.40179          -                5.64173   ignored (score too low)      -         -         
1290      8512      0.0242903   3.35272          2.90373          5.64173   ignored (score too low)      -         -         
1291      129       0.079722    3.29359          0.228944         5.64173   ignored (score too low)      -         -         
1292      2247      1           6.69392          -                5.64173   ignored (already targeted)   -         targeted  
1293      1098      0.255969    6.0515           1.10844          5.63803   ignored (score too low)      -         -         
1294      953       0.0593722   4.32423          2.71374          5.63803   ignored (score too low)      -         -         
1295      4931      0.0119047   5.70034          5.56299          5.6359    ignored (score too low)      -         -         
1296      6734      0           2.11111          -                5.6359    ignored (score too low)      -         -         
1297      2827      0.154855    3.8903           1.82686          5.6359    ignored (score too low)      -         -         
1298      2091      0.147834    4.5276           2.23172          5.6359    ignored (score too low)      -         -         
1299      2482      0.429398    1.99675          0.37577          5.6359    ignored (score too low)      -         -         
1300      234       0.0627097   5.13704          3.18132          5.6359    ignored (score too low)      -         -         
1301      9339      0           3                -                5.6359    ignored (score too low)      -         -         
1302      22        0.0863779   2.51485          1.63977          5.6359    ignored (score too low)      -         -         
1303      757       0.118153    4.50525          2.58662          5.6359    ignored (score too low)      -         -         
1304      9916      0           2.02778          -                5.6359    ignored (score too low)      -         -         
1305      5001      0.0728751   2.35787          1.3927           5.6359    ignored (score too low)      -         -         
1306      6675      0.167856    3.04675          -3.12713         5.6359    ignored (score too low)      -         -         
1307      214       0           4.82171          4.59574          5.6359    ignored (score too low)      -         -         
1308      8145      0.329533    1.99212          -0.102101        5.6359    ignored (score too low)      -         -         
1309      8701      0           2.11111          -                5.6359    ignored (score too low)      -         -         
1310      11942     0           2.11111          -                5.6359    ignored (score too low)      -         -         
1311      12496     0           2.07056          -                5.6359    ignored (score too low)      -         -         
1312      1499      0.0355242   1.55838          1.42115          5.6359    ignored (score too low)      -         -         
1313      1655      0.0937362   0.0398782        -2.54097         5.6359    ignored (score too low)      -         -         
1314      9116      0           2.06444          -                5.6359    ignored (score too low)      -         -         
1315      375       0.0518921   5.82967          4.71108          5.63385   ignored (score too low)      -         -         
1316      4824      0.0491792   10.7107          8.03008          5.63385   targeted                     80        targeted  
1317      2872      0           3.62489          -                5.63209   ignored (score too low)      -         -         
1318      357       0.137897    3.81947          2.1641           5.63209   ignored (score too low)      -         -         
1319      3320      0.0196877   4.64149          3.50349          5.63209   ignored (score too low)      -         -         
1320      3197      0.143556    4.74922          2.85094          5.63209   ignored (score too low)      -         -         
1321      190       0.035738    3.75863          2.59398          5.63209   ignored (score too low)      -         -         
1322      1227      0           3.73611          -                5.63209   ignored (score too low)      -         -         
1323      6370      0           3.95             -                5.63209   ignored (score too low)      -         -         
1324      1010      0           5.10448          -                5.63209   ignored (score too low)      -         -         
1325      2143      0           3.44555          -                5.63209   ignored (score too low)      -         -         
1326      8354      0           2.04             -                5.63209   ignored (score too low)      -         -         
1327      13686     0           1.57044          1.53891          5.63209   ignored (score too low)      -         -         
1328      6219      0.01843     1.99337          1.75624          5.63209   ignored (score too low)      -         -         
1329      2397      0           1.81667          -                5.63209   ignored (score too low)      -         -         
1330      8655      0           2.46567          2.42454          5.63209   ignored (score too low)      -         -         
1331      5292      0           3.8938           3.86274          5.63209   ignored (score too low)      -         -         
1332      13185     0           1.55741          -                5.63209   ignored (score too low)      -         -         
1333      9746      0.178689    2.48271          -0.0809311       5.63209   ignored (score too low)      -         -         
1334      2504      0.0335123   3.21688          2.79337          5.63209   ignored (score too low)      -         -         
1335      8075      0           2.00111          -                5.63209   ignored (score too low)      -         -         
1336      1521      0.149075    6.85831          1.77193          5.63037   ignored (score too low)      -         targeted  
1337      5446      0           4                -                5.63037   ignored (score too low)      -         -         
1338      4819      0           2.1093           2.00863          5.63037   ignored (score too low)      -         -         
1339      2213      0           1.875            -                5.63037   ignored (score too low)      -         -         
1340      639       1           6.04254          -                5.63037   ignored (already targeted)   -         targeted  
1341      13430     0.0328398   1.59885          1.40252          5.63037   ignored (score too low)      -         -         
1342      4881      0.0684783   1.79196          1.49999          5.63037   ignored (score too low)      -         -         
1343      2727      0.295       2.85926          1.48222          5.63037   ignored (score too low)      -         -         
1344      7693      0           2.1875           -                5.63037   ignored (score too low)      -         -         
1345      2441      0.0374646   3.91308          3.46456          5.63037   ignored (score too low)      -         -         
1346      1793      0.139864    4.52135          1.39587          5.63037   ignored (score too low)      -         -         
1347      2195      0           3.54564          3.50251          5.63037   ignored (score too low)      -         -         
1348      128       0.110679    11.1219          5.72676          5.63037   targeted                     81        targeted  
1349      2084      0.5         1.76896          0.654316         5.61798   ignored (score too low)      -         -         
1350      240       1           7.37765          -                5.61798   ignored (already targeted)   -         -         
1351      1671      0.0181158   3.34219          2.93739          5.61798   ignored (score too low)      -         -         
1352      13354     0           4.33333          -                5.61798   ignored (score too low)      -         -         
1353      6484      0           3.61071          3.54981          5.61798   ignored (score too low)      -         -         
1354      5701      0           2.03021          2.00521          5.61798   ignored (score too low)      -         -         
1355      3028      1           6.06237          -                5.61798   ignored (already targeted)   -         -         
1356      8093      0           3.73704          -                5.61798   ignored (score too low)      -         -         
1357      9221      0.0372485   1.7703           1.61646          5.61798   ignored (score too low)      -         -         
1358      415       0.162726    8.16549          2.42054          5.61252   ignored (score too low)      -         -         
1359      11568     0           2.39876          2.36343          5.61252   ignored (score too low)      -         -         
1360      2332      0           2.68397          -                5.61252   ignored (score too low)      -         -         
1361      6796      0           2.01667          1.99819          5.61252   ignored (score too low)      -         -         
1362      10197     0.109169    4.14387          2.28542          5.61252   ignored (score too low)      -         -         
1363      13258     0           2.0025           -                5.61252   ignored (score too low)      -         -         
1364      38        0.0160121   4.65381          4.12495          5.61252   ignored (score too low)      -         -         
1365      8450      0           5.84701          5.80726          5.61252   targeted                     82        targeted  
1366      524       0.0239049   4.62591          4.05023          5.60065   ignored (score too low)      -         -         
1367      629       0.152882    1.60309          -3.54879         5.60065   ignored (score too low)      -         -         
1368      1984      0.161468    3.87444          2.28689          5.60065   ignored (score too low)      -         -         
1369      361       0.0778755   6.07318          3.78421          5.59827   ignored (score too low)      -         -         
1370      985       0.151712    7.76932          4.02631          5.59756   ignored (score too low)      -         -         
1371      10627     0.0411487   1.77942          1.47175          5.59756   ignored (score too low)      -         -         
1372      14422     0           1.77866          1.77222          5.59756   ignored (score too low)      -         -         
1373      553       0.0619338   3.95054          0.282536         5.59756   ignored (score too low)      -         -         
1374      2043      0.03125     2.73551          2.54057          5.59756   ignored (score too low)      -         -         
1375      230       0.165745    1.55676          -5.98159         5.59756   ignored (score too low)      -         -         
1376      1654      0           1.38075          1.32473          5.59756   ignored (score too low)      -         -         
1377      12160     0           2.25             -                5.59756   ignored (score too low)      -         -         
1378      1838      0.0190724   3.48372          3.25659          5.59756   ignored (score too low)      -         -         
1379      6583      0.0845877   6.26771          4.04257          5.595     ignored (score too low)      -         targeted  
1380      12454     0           2.34116          2.30978          5.595     ignored (score too low)      -         -         
1381      5332      0           1.89583          -                5.595     ignored (score too low)      -         -         
1382      13547     0.0844119   1.85031          1.17689          5.595     ignored (score too low)      -         -         
1383      638       0.268661    8.69951          -0.539427        5.58972   ignored (score too low)      -         -         
1384      11139     0.00480769  3.566            3.36525          5.58972   ignored (score too low)      -         -         
1385      12348     0.0403958   1.94723          1.78976          5.58972   ignored (score too low)      -         -         
1386      1597      0.0272917   4.48039          3.5464           5.58972   ignored (score too low)      -         -         
1387      3957      0           2.64488          2.6358           5.58972   ignored (score too low)      -         -         
1388      316       0.0197242   5.69242          4.56783          5.58052   ignored (score too low)      -         -         
1389      1192      0.0423242   2.37708          1.72477          5.58052   ignored (score too low)      -         -         
1390      10848     0           2.40149          -                5.58052   ignored (score too low)      -         -         
1391      5885      0.289       2.86376          1.39272          5.58052   ignored (score too low)      -         -         
1392      9638      0           2.3              -                5.58052   ignored (score too low)      -         -         
1393      2314      0.149686    5.81453          0.668104         5.57617   ignored (score too low)      -         -         
1394      11380     0.0413648   2.91166          2.5859           5.57617   ignored (score too low)      -         -         
1395      8351      0           2.04             -                5.57617   ignored (score too low)      -         -         
1396      11812     0           3.72305          -                5.57617   ignored (score too low)      -         -         
1397      3093      0           2.4578           -                5.57617   ignored (score too low)      -         -         
1398      770       0.030303    4.85475          4.37117          5.57617   ignored (score too low)      -         -         
1399      11851     0           2.25             -                5.57617   ignored (score too low)      -         -         
1400      8923      0           3                -                5.57617   ignored (score too low)      -         -         
1401      3877      0.123116    3.12884          2.03148          5.57617   ignored (score too low)      -         -         
1402      4528      0           2.25             -                5.57617   ignored (score too low)      -         -         
1403      968       0.037734    1.71376          1.5923           5.57617   ignored (score too low)      -         -         
1404      14189     0.194882    1.98827          0.323435         5.57617   ignored (score too low)      -         -         
1405      247       0.0741617   8.01771          4.62213          5.57537   ignored (score too low)      -         targeted  
1406      1987      1           9.05337          -                5.57537   ignored (already targeted)   -         targeted  
1407      1663      0.150016    3.91886          0.612651         5.57537   ignored (score too low)      -         -         
1408      1316      0.127477    5.0165           2.02464          5.57537   ignored (score too low)      -         -         
1409      7620      0           3.22678          3.21289          5.57537   ignored (score too low)      -         -         
1410      866       0.186893    9.89587          3.06048          5.57083   ignored (score too low)      -         targeted  
1411      2702      0.0705272   1.6405           1.29854          5.57083   ignored (score too low)      -         -         
1412      1810      0.0833333   6.98317          5.62091          5.57083   targeted                     83        -         
1413      3347      0           2.25             -                5.56784   ignored (score too low)      -         -         
1414      11250     0           2.32967          2.27873          5.56784   ignored (score too low)      -         -         
1415      370       0.111655    4.09659          1.6841           5.56784   ignored (score too low)      -         -         
1416      1587      0.133501    2.67235          -1.78466         5.56784   ignored (score too low)      -         -         
1417      60        1           7.04237          -                5.56784   ignored (already targeted)   -         targeted  
1418      10912     0           2.05318          2.02965          5.56784   ignored (score too low)      -         -         
1419      13715     0           2.28333          -                5.56784   ignored (score too low)      -         -         
1420      359       0.121355    -2.92442         -8.73756         5.56784   ignored (score too low)      -         targeted  
1421      9467      0.0625571   3.62551          3.01268          5.56784   ignored (score too low)      -         -         
1422      2018      0.0331086   2.4855           2.00808          5.56784   ignored (score too low)      -         -         
1423      5623      0           4.28522          4.27205          5.56784   ignored (score too low)      -         -         
1424      4798      0.0317187   3.58313          2.99726          5.56784   ignored (score too low)      -         -         
1425      48        0.0624536   4.31259          1.89196          5.56784   ignored (score too low)      -         -         
1426      6565      0.0195335   3.71664          3.34186          5.56784   ignored (score too low)      -         -         
1427      2430      0.0666422   5.52691          4.95037          5.56784   ignored (score too low)      -         -         
1428      2966      0.212694    1.48798          -0.165443        5.56784   ignored (score too low)      -         -         
1429      131       1           9.60364          -                5.56784   ignored (already targeted)   -         targeted  
1430      6561      0.0567214   4.18212          1.79684          5.56784   ignored (score too low)      -         -         
1431      5066      0           2.52778          -                5.56784   ignored (score too low)      -         -         
1432      8590      0           2.44048          -                5.56784   ignored (score too low)      -         -         
1433      2880      0           2.25             -                5.56784   ignored (score too low)      -         -         
1434      2067      0.0985449   8.55859          6.00116          5.56784   targeted                     84        targeted  
1435      11563     0.203067    3.0934           1.04235          5.56737   ignored (score too low)      -         -         
1436      541       0           1.84773          1.81178          5.56737   ignored (score too low)      -         -         
1437      651       0.283154    2.15795          -2.14113         5.56737   ignored (score too low)      -         -         
1438      1740      0           3.00739          2.85605          5.56737   ignored (score too low)      -         -         
1439      10752     0           4.51222          4.48687          5.56737   ignored (score too low)      -         -         
1440      13453     0           1.96696          1.92709          5.56737   ignored (score too low)      -         -         
1441      6095      0.288029    2.50931          -0.540997        5.56737   ignored (score too low)      -         -         
1442      6395      0           1.94476          1.90859          5.56737   ignored (score too low)      -         -         
1443      8987      0.061965    5.61252          4.86687          5.56656   ignored (score too low)      -         -         
1444      13543     0.118549    1.80163          1.26495          5.56656   ignored (score too low)      -         -         
1445      14462     0           3                -                5.56656   ignored (score too low)      -         -         
1446      11795     0           2.04             -                5.56656   ignored (score too low)      -         -         
1447      13416     0.352902    2.6578           -0.141811        5.56656   ignored (score too low)      -         -         
1448      477       0.0416666   1.71944          1.47425          5.56656   ignored (score too low)      -         -         
1449      27        0.101654    1.37196          -6.03911         5.56656   ignored (score too low)      -         targeted  
1450      10731     0           2.25             -                5.56656   ignored (score too low)      -         -         
1451      12133     0           2.38333          -                5.56656   ignored (score too low)      -         -         
1452      5095      0.122175    4.22247          2.55391          5.56656   ignored (score too low)      -         -         
1453      6638      0           10.6347          10.63            5.56656   targeted                     85        targeted  
1454      8715      0           2.11111          -                5.56323   ignored (score too low)      -         -         
1455      535       1           9.03533          -                5.56323   ignored (already targeted)   -         targeted  
1456      11626     0           2.70704          -                5.56323   ignored (score too low)      -         -         
1457      1869      0.15924     7.80602          0.691996         5.55904   ignored (score too low)      -         -         
1458      74        0.120926    3.13279          -0.120066        5.55904   ignored (score too low)      -         -         
1459      15059     0           2.16062          -                5.55904   ignored (score too low)      -         -         
1460      10748     0.0788013   2.01343          1.48724          5.55904   ignored (score too low)      -         -         
1461      164       0.017971    5.77128          5.36867          5.55899   ignored (score too low)      -         -         
1462      6517      0           2.15625          -                5.55899   ignored (score too low)      -         -         
1463      3372      0           3                -                5.55899   ignored (score too low)      -         -         
1464      7145      0.111111    6.48849          5.12143          5.55503   ignored (score too low)      -         -         
1465      9576      0.0577676   3.7019           2.92328          5.55503   ignored (score too low)      -         -         
1466      700       0           4.1133           4.0074           5.55503   ignored (score too low)      -         -         
1467      3057      0           1.42158          1.38717          5.55503   ignored (score too low)      -         -         
1468      14090     0           2.25             -                5.55503   ignored (score too low)      -         -         
1469      5940      0           2.33333          -                5.55503   ignored (score too low)      -         -         
1470      7853      0           2.17736          2.17507          5.55503   ignored (score too low)      -         -         
1471      721       0.0619817   6.29243          4.67827          5.55419   ignored (score too low)      -         targeted  
1472      13643     0           2.17778          -                5.55419   ignored (score too low)      -         -         
1473      9877      0.0323422   2.01353          1.53132          5.55419   ignored (score too low)      -         -         
1474      3149      0           2.08333          -                5.55419   ignored (score too low)      -         -         
1475      4252      0.161693    4.37417          -0.592997        5.55419   ignored (score too low)      -         -         
1476      9420      0           2.79524          -                5.55419   ignored (score too low)      -         -         
1477      11096     0           2.25098          2.22784          5.55419   ignored (score too low)      -         -         
1478      4223      0           1.92676          -                5.55419   ignored (score too low)      -         -         
1479      621       0.055532    3.64852          2.77355          5.55419   ignored (score too low)      -         -         
1480      7862      0           2.17736          2.17507          5.55419   ignored (score too low)      -         -         
1481      8107      0           2.33333          -                5.55419   ignored (score too low)      -         -         
1482      3167      0           2.07143          -                5.55419   ignored (score too low)      -         -         
1483      5284      0           1.90178          -                5.55419   ignored (score too low)      -         -         
1484      3311      0.125396    1.90669          0.764512         5.55419   ignored (score too low)      -         -         
1485      1748      0.109233    3.42576          2.35011          5.55419   ignored (score too low)      -         -         
1486      10035     0           2.52518          -                5.55419   ignored (score too low)      -         -         
1487      3335      0           2.94167          -                5.55419   ignored (score too low)      -         -         
1488      12781     0.176689    2.00516          1.55316          5.55419   ignored (score too low)      -         -         
1489      9913      0           2.02778          -                5.55419   ignored (score too low)      -         -         
1490      9348      0.273255    3.46675          1.87739          5.55419   ignored (score too low)      -         -         
1491      2290      0.285061    3.38681          0.445703         5.55419   ignored (score too low)      -         -         
1492      4181      0.0711906   7.00513          5.26258          5.54874   ignored (score too low)      -         targeted  
1493      7899      0           2.06349          -                5.54874   ignored (score too low)      -         -         
1494      7351      0.138057    3.76732          1.75382          5.54874   ignored (score too low)      -         -         
1495      639       1           6.04254          -                5.54874   ignored (already targeted)   -         targeted  
1496      8656      0           2.59167          -                5.54874   ignored (score too low)      -         -         
1497      6926      0           3.5              -                5.54874   ignored (score too low)      -         -         
1498      11648     0.0669654   2.0495           1.8486           5.54874   ignored (score too low)      -         -         
1499      14886     0           1.99561          1.93778          5.54874   ignored (score too low)      -         -         
1500      2119      0.14456     -0.646119        -6.64216         5.54874   ignored (score too low)      -         -         
1501      9581      0           3.33333          -                5.54874   ignored (score too low)      -         -         
1502      658       0.151787    4.46791          1.89169          5.54874   ignored (score too low)      -         -         
1503      799       0.0715517   4.98756          3.03464          5.54874   ignored (score too low)      -         -         
